image	set	methodA	methodB	bg_bg	bg_lv	bg_my	lv_bg	lv_lv	lv_my	my_bg	my_lv	my_my
53_slice008_frame000	train	scaled_masks	imagenetTransferLearn	63072	0	22	0	1604	17	35	25	761
42_slice014_frame010	val	scaled_masks	imagenetTransferLearn	62632	0	50	0	1754	1	72	82	945
35_slice000_frame005	val	scaled_masks	imagenetTransferLearn	65536	0	0	0	0	0	0	0	0
26_slice008_frame002	test	scaled_masks	imagenetTransferLearn	63027	0	32	0	1500	2	31	153	791
42_slice004_frame007	val	scaled_masks	imagenetTransferLearn	63920	0	52	0	638	14	115	140	657
28_slice010_frame006	test	scaled_masks	imagenetTransferLearn	63863	0	65	0	746	10	60	71	721
43_slice003_frame002	train	scaled_masks	imagenetTransferLearn	64091	0	32	0	532	1	107	151	622
23_slice005_frame000	train	scaled_masks	imagenetTransferLearn	63990	0	76	0	948	2	9	44	467
50_slice006_frame021	train	scaled_masks	imagenetTransferLearn	64173	0	56	0	757	17	16	30	487
53_slice011_frame010	train	scaled_masks	imagenetTransferLearn	63517	0	40	0	897	2	12	45	1023
22_slice001_frame021	train	scaled_masks	imagenetTransferLearn	64975	0	11	1	246	53	69	7	174
43_slice016_frame014	train	scaled_masks	imagenetTransferLearn	65536	0	0	0	0	0	0	0	0
23_slice016_frame000	train	scaled_masks	imagenetTransferLearn	65536	0	0	0	0	0	0	0	0
28_slice003_frame008	test	scaled_masks	imagenetTransferLearn	64368	0	12	0	371	7	96	54	628
19_slice009_frame005	val	scaled_masks	imagenetTransferLearn	63162	0	43	0	894	34	86	73	1244
35_slice007_frame003	val	scaled_masks	imagenetTransferLearn	63638	0	144	0	1120	2	0	75	557
26_slice005_frame001	test	scaled_masks	imagenetTransferLearn	63369	0	84	0	1368	13	19	96	587
28_slice005_frame003	test	scaled_masks	imagenetTransferLearn	63754	0	91	0	1048	19	17	48	559
43_slice017_frame004	train	scaled_masks	imagenetTransferLearn	65536	0	0	0	0	0	0	0	0
17_slice012_frame008	train	scaled_masks	imagenetTransferLearn	64363	7	85	2	749	35	15	58	222
26_slice005_frame015	test	scaled_masks	imagenetTransferLearn	63489	0	125	0	1271	11	23	85	532
50_slice000_frame019	train	scaled_masks	imagenetTransferLearn	65536	0	0	0	0	0	0	0	0
53_slice001_frame024	train	scaled_masks	imagenetTransferLearn	64395	0	40	0	587	14	21	44	435
51_slice011_frame020	train	scaled_masks	imagenetTransferLearn	63561	0	67	0	1195	0	12	97	604
22_slice011_frame022	train	scaled_masks	imagenetTransferLearn	63543	0	54	0	1338	21	19	51	510
21_slice005_frame008	train	scaled_masks	imagenetTransferLearn	64185	0	31	0	705	36	32	26	521
22_slice009_frame022	train	scaled_masks	imagenetTransferLearn	63621	0	118	0	1342	28	3	21	403
35_slice010_frame023	val	scaled_masks	imagenetTransferLearn	63417	0	166	0	1350	72	3	24	504
19_slice011_frame002	val	scaled_masks	imagenetTransferLearn	62885	0	40	0	1414	16	86	104	991
35_slice001_frame023	val	scaled_masks	imagenetTransferLearn	65233	0	48	33	44	45	63	12	58
30_slice005_frame014	val	scaled_masks	imagenetTransferLearn	64214	0	46	0	766	53	17	16	424
30_slice004_frame003	val	scaled_masks	imagenetTransferLearn	64419	0	72	0	536	50	5	37	417
28_slice012_frame013	test	scaled_masks	imagenetTransferLearn	63691	0	15	0	1067	9	81	63	610
50_slice014_frame015	train	scaled_masks	imagenetTransferLearn	63646	0	80	0	921	12	12	47	818
22_slice002_frame007	train	scaled_masks	imagenetTransferLearn	64938	0	18	0	206	29	21	4	320
17_slice000_frame013	train	scaled_masks	imagenetTransferLearn	64975	0	50	0	234	40	65	36	136
30_slice012_frame016	val	scaled_masks	imagenetTransferLearn	63590	0	94	0	1213	44	7	7	581
35_slice009_frame023	val	scaled_masks	imagenetTransferLearn	63560	0	198	0	1219	32	0	45	482
50_slice013_frame022	train	scaled_masks	imagenetTransferLearn	63437	0	77	0	1195	18	8	49	752
43_slice012_frame010	train	scaled_masks	imagenetTransferLearn	62802	0	54	0	1606	10	45	93	926
51_slice004_frame009	train	scaled_masks	imagenetTransferLearn	64351	0	66	0	409	8	11	68	623
35_slice003_frame009	val	scaled_masks	imagenetTransferLearn	64902	0	71	0	133	7	103	77	243
19_slice006_frame015	val	scaled_masks	imagenetTransferLearn	63571	0	94	0	1171	9	22	35	634
51_slice009_frame022	train	scaled_masks	imagenetTransferLearn	63496	0	59	0	1299	18	29	31	604
50_slice012_frame010	train	scaled_masks	imagenetTransferLearn	63949	0	91	0	507	105	9	0	875
53_slice004_frame023	train	scaled_masks	imagenetTransferLearn	63692	0	80	0	1097	17	5	38	607
19_slice002_frame012	val	scaled_masks	imagenetTransferLearn	64564	0	42	0	455	29	36	9	401
43_slice017_frame014	train	scaled_masks	imagenetTransferLearn	65536	0	0	0	0	0	0	0	0
44_slice001_frame012	train	scaled_masks	imagenetTransferLearn	65115	0	75	0	154	0	0	50	142
21_slice005_frame007	train	scaled_masks	imagenetTransferLearn	64175	0	32	0	553	6	37	49	684
35_slice012_frame024	val	scaled_masks	imagenetTransferLearn	63341	0	91	0	1389	58	29	30	598
26_slice001_frame000	test	scaled_masks	imagenetTransferLearn	64544	0	32	0	461	0	35	92	372
32_slice012_frame014	train	scaled_masks	imagenetTransferLearn	63420	0	109	0	1319	55	14	49	570
21_slice014_frame000	train	scaled_masks	imagenetTransferLearn	63810	0	54	0	1010	7	32	75	548
44_slice003_frame003	train	scaled_masks	imagenetTransferLearn	64546	0	19	0	385	2	24	39	521
44_slice004_frame019	train	scaled_masks	imagenetTransferLearn	64086	0	8	0	791	36	157	4	454
21_slice001_frame007	train	scaled_masks	imagenetTransferLearn	65082	0	20	0	0	0	36	41	357
35_slice009_frame002	val	scaled_masks	imagenetTransferLearn	63582	0	100	0	1166	70	15	28	575
55_slice005_frame020	train	scaled_masks	imagenetTransferLearn	63619	0	73	0	1137	6	11	58	632
28_slice008_frame019	test	scaled_masks	imagenetTransferLearn	63257	0	195	0	1385	8	9	167	515
55_slice015_frame015	train	scaled_masks	imagenetTransferLearn	65536	0	0	0	0	0	0	0	0
51_slice005_frame021	train	scaled_masks	imagenetTransferLearn	64045	0	36	0	922	17	19	34	463
30_slice005_frame018	val	scaled_masks	imagenetTransferLearn	64117	0	43	0	909	51	16	10	390
35_slice015_frame024	val	scaled_masks	imagenetTransferLearn	63748	0	155	0	1037	9	0	95	492
36_slice009_frame007	val	scaled_masks	imagenetTransferLearn	63982	0	71	0	829	14	4	42	594
42_slice016_frame006	val	scaled_masks	imagenetTransferLearn	65536	0	0	0	0	0	0	0	0
27_slice003_frame016	test	scaled_masks	imagenetTransferLearn	64320	0	92	0	760	26	5	30	303
28_slice011_frame015	test	scaled_masks	imagenetTransferLearn	63492	0	128	0	1320	55	7	29	505
22_slice004_frame005	train	scaled_masks	imagenetTransferLearn	64508	0	48	0	450	30	8	30	462
51_slice001_frame008	train	scaled_masks	imagenetTransferLearn	65043	0	22	0	143	55	31	3	239
51_slice005_frame018	train	scaled_masks	imagenetTransferLearn	64045	0	74	0	912	13	10	40	442
30_slice007_frame007	val	scaled_masks	imagenetTransferLearn	64060	0	73	0	634	35	77	119	538
53_slice004_frame024	train	scaled_masks	imagenetTransferLearn	63640	0	49	0	1143	31	17	16	640
26_slice011_frame001	test	scaled_masks	imagenetTransferLearn	62799	0	18	0	1675	28	68	80	868
23_slice004_frame015	train	scaled_masks	imagenetTransferLearn	64266	0	57	0	673	11	6	67	456
19_slice004_frame010	val	scaled_masks	imagenetTransferLearn	64121	0	43	0	827	22	33	18	472
42_slice012_frame011	val	scaled_masks	imagenetTransferLearn	62260	0	18	0	2016	67	177	52	946
32_slice007_frame011	train	scaled_masks	imagenetTransferLearn	63486	0	107	0	1301	42	63	52	485
28_slice012_frame016	test	scaled_masks	imagenetTransferLearn	63536	0	19	0	1182	42	111	29	617
43_slice008_frame013	train	scaled_masks	imagenetTransferLearn	63148	0	92	0	1550	36	34	34	642
52_slice007_frame017	train	scaled_masks	imagenetTransferLearn	63234	0	27	0	1484	40	54	17	680
55_slice013_frame003	train	scaled_masks	imagenetTransferLearn	65536	0	0	0	0	0	0	0	0
21_slice001_frame006	train	scaled_masks	imagenetTransferLearn	65071	0	35	0	89	4	7	10	320
53_slice013_frame009	train	scaled_masks	imagenetTransferLearn	63695	0	72	0	1016	46	43	39	625
28_slice012_frame017	test	scaled_masks	imagenetTransferLearn	63528	0	30	0	1223	61	53	17	624
44_slice003_frame001	train	scaled_masks	imagenetTransferLearn	64401	0	65	0	593	21	29	49	378
32_slice001_frame016	train	scaled_masks	imagenetTransferLearn	64961	0	28	0	253	28	33	10	223
19_slice007_frame002	val	scaled_masks	imagenetTransferLearn	63274	0	66	0	1296	12	22	51	815
53_slice011_frame015	train	scaled_masks	imagenetTransferLearn	63186	0	81	0	1370	15	37	53	794
51_slice004_frame016	train	scaled_masks	imagenetTransferLearn	64218	0	17	0	748	46	94	25	388
31_slice012_frame011	train	scaled_masks	imagenetTransferLearn	63667	0	54	0	1005	49	36	64	661
31_slice001_frame018	train	scaled_masks	imagenetTransferLearn	65063	0	83	0	254	2	0	40	94
32_slice011_frame016	train	scaled_masks	imagenetTransferLearn	63346	0	27	0	1452	18	23	32	638
50_slice016_frame020	train	scaled_masks	imagenetTransferLearn	63844	0	95	0	987	25	16	41	528
21_slice002_frame005	train	scaled_masks	imagenetTransferLearn	64730	0	29	0	224	17	22	3	511
31_slice012_frame001	train	scaled_masks	imagenetTransferLearn	63649	0	43	0	1010	12	52	49	721
30_slice008_frame007	val	scaled_masks	imagenetTransferLearn	63713	4	69	0	1159	34	41	104	412
21_slice002_frame016	train	scaled_masks	imagenetTransferLearn	64438	0	27	0	499	19	51	49	453
55_slice003_frame012	train	scaled_masks	imagenetTransferLearn	63839	0	79	0	976	59	7	93	483
17_slice005_frame014	train	scaled_masks	imagenetTransferLearn	63883	0	76	0	1026	14	5	37	495
21_slice014_frame014	train	scaled_masks	imagenetTransferLearn	63832	0	53	0	977	33	40	14	587
35_slice006_frame000	val	scaled_masks	imagenetTransferLearn	63927	0	101	0	954	20	1	42	491
52_slice002_frame021	train	scaled_masks	imagenetTransferLearn	64639	0	14	0	368	62	122	34	297
19_slice009_frame014	val	scaled_masks	imagenetTransferLearn	62917	0	166	0	1514	19	29	118	773
43_slice004_frame012	train	scaled_masks	imagenetTransferLearn	63946	0	45	0	914	19	56	44	512
36_slice008_frame015	val	scaled_masks	imagenetTransferLearn	63826	0	45	0	1057	11	11	33	553
22_slice002_frame024	train	scaled_masks	imagenetTransferLearn	64883	0	69	0	284	8	27	57	208
30_slice012_frame018	val	scaled_masks	imagenetTransferLearn	63559	0	64	0	1169	17	30	66	631
36_slice007_frame000	val	scaled_masks	imagenetTransferLearn	63694	0	82	0	1210	0	2	43	505
35_slice004_frame023	val	scaled_masks	imagenetTransferLearn	64421	0	95	0	638	66	20	18	278
20_slice001_frame019	train	scaled_masks	imagenetTransferLearn	64904	0	103	0	254	11	0	43	221
50_slice010_frame007	train	scaled_masks	imagenetTransferLearn	63865	0	48	0	453	24	26	19	1101
28_slice002_frame006	test	scaled_masks	imagenetTransferLearn	64665	0	15	0	289	16	72	29	450
53_slice009_frame021	train	scaled_masks	imagenetTransferLearn	63126	0	63	0	1604	20	9	48	666
23_slice000_frame008	train	scaled_masks	imagenetTransferLearn	65536	0	0	0	0	0	0	0	0
55_slice014_frame007	train	scaled_masks	imagenetTransferLearn	65536	0	0	0	0	0	0	0	0
36_slice003_frame018	val	scaled_masks	imagenetTransferLearn	64344	0	86	0	727	4	3	36	336
27_slice012_frame017	test	scaled_masks	imagenetTransferLearn	63493	0	105	0	1244	38	29	77	550
28_slice009_frame017	test	scaled_masks	imagenetTransferLearn	63273	0	109	0	1493	45	6	37	573
43_slice003_frame012	train	scaled_masks	imagenetTransferLearn	64242	0	115	0	670	7	26	60	416
51_slice007_frame022	train	scaled_masks	imagenetTransferLearn	63749	0	84	0	1163	58	10	16	456
42_slice000_frame010	val	scaled_masks	imagenetTransferLearn	64701	0	1	0	280	122	257	10	165
36_slice001_frame002	val	scaled_masks	imagenetTransferLearn	64658	65	226	0	304	0	0	159	124
31_slice003_frame000	train	scaled_masks	imagenetTransferLearn	64573	0	8	0	544	16	107	23	265
22_slice013_frame005	train	scaled_masks	imagenetTransferLearn	63999	0	76	0	883	7	15	50	506
36_slice007_frame009	val	scaled_masks	imagenetTransferLearn	64049	0	82	0	711	20	0	41	633
28_slice005_frame002	test	scaled_masks	imagenetTransferLearn	63697	0	73	0	1171	65	27	20	483
52_slice005_frame005	train	scaled_masks	imagenetTransferLearn	63974	0	41	0	763	110	50	2	596
43_slice000_frame008	train	scaled_masks	imagenetTransferLearn	65536	0	0	0	0	0	0	0	0
51_slice002_frame023	train	scaled_masks	imagenetTransferLearn	64657	0	44	0	498	16	12	27	282
22_slice009_frame008	train	scaled_masks	imagenetTransferLearn	64085	0	46	0	730	48	10	27	590
51_slice004_frame011	train	scaled_masks	imagenetTransferLearn	64336	0	67	0	387	12	35	61	638
26_slice003_frame010	test	scaled_masks	imagenetTransferLearn	64328	0	84	0	433	98	10	13	570
55_slice000_frame006	train	scaled_masks	imagenetTransferLearn	64746	0	46	0	191	6	23	29	495
21_slice000_frame003	train	scaled_masks	imagenetTransferLearn	65536	0	0	0	0	0	0	0	0
23_slice002_frame005	train	scaled_masks	imagenetTransferLearn	64941	0	22	0	134	51	14	10	364
27_slice013_frame003	test	scaled_masks	imagenetTransferLearn	65536	0	0	0	0	0	0	0	0
27_slice005_frame006	test	scaled_masks	imagenetTransferLearn	63976	0	47	0	654	25	67	34	733
20_slice007_frame021	train	scaled_masks	imagenetTransferLearn	63581	0	45	0	1224	8	23	52	603
28_slice007_frame013	test	scaled_masks	imagenetTransferLearn	63487	0	132	0	1326	86	2	73	430
50_slice005_frame016	train	scaled_masks	imagenetTransferLearn	64266	0	34	0	681	16	45	25	469
53_slice001_frame013	train	scaled_masks	imagenetTransferLearn	64453	0	81	0	559	8	9	36	390
52_slice000_frame011	train	scaled_masks	imagenetTransferLearn	65536	0	0	0	0	0	0	0	0
26_slice009_frame019	test	scaled_masks	imagenetTransferLearn	62928	0	98	0	1642	6	36	49	777
51_slice000_frame023	train	scaled_masks	imagenetTransferLearn	65158	0	2	0	125	5	21	21	204
42_slice006_frame010	val	scaled_masks	imagenetTransferLearn	63151	0	19	0	1567	53	127	19	600
50_slice016_frame021	train	scaled_masks	imagenetTransferLearn	63829	0	112	0	976	3	33	78	505
55_slice015_frame001	train	scaled_masks	imagenetTransferLearn	65536	0	0	0	0	0	0	0	0
53_slice007_frame020	train	scaled_masks	imagenetTransferLearn	63303	0	80	0	1431	17	14	39	652
50_slice007_frame008	train	scaled_masks	imagenetTransferLearn	64137	0	18	0	255	21	41	11	1053
23_slice016_frame012	train	scaled_masks	imagenetTransferLearn	65536	0	0	0	0	0	0	0	0
55_slice006_frame009	train	scaled_masks	imagenetTransferLearn	63832	0	54	0	787	10	11	52	790
55_slice016_frame005	train	scaled_masks	imagenetTransferLearn	65536	0	0	0	0	0	0	0	0
53_slice012_frame009	train	scaled_masks	imagenetTransferLearn	63611	0	123	0	934	5	10	35	818
53_slice013_frame022	train	scaled_masks	imagenetTransferLearn	63042	0	83	0	1469	20	13	61	848
17_slice010_frame004	train	scaled_masks	imagenetTransferLearn	63813	0	57	0	891	16	31	95	633
35_slice010_frame024	val	scaled_masks	imagenetTransferLearn	63402	0	164	0	1310	64	8	64	524
22_slice015_frame009	train	scaled_masks	imagenetTransferLearn	65536	0	0	0	0	0	0	0	0
27_slice004_frame014	test	scaled_masks	imagenetTransferLearn	64055	0	62	0	988	49	20	17	345
50_slice002_frame001	train	scaled_masks	imagenetTransferLearn	64901	0	62	0	236	18	7	12	300
50_slice015_frame000	train	scaled_masks	imagenetTransferLearn	63474	0	80	0	1060	9	30	122	761
51_slice005_frame003	train	scaled_masks	imagenetTransferLearn	64053	0	74	0	900	19	6	3	481
27_slice011_frame007	test	scaled_masks	imagenetTransferLearn	64131	982	423	0	0	0	0	0	0
30_slice007_frame011	val	scaled_masks	imagenetTransferLearn	63951	0	37	0	748	5	110	86	599
51_slice008_frame005	train	scaled_masks	imagenetTransferLearn	63759	0	58	0	1041	44	17	19	598
42_slice016_frame004	val	scaled_masks	imagenetTransferLearn	65536	0	0	0	0	0	0	0	0
23_slice014_frame000	train	scaled_masks	imagenetTransferLearn	63550	0	64	0	1256	15	33	27	591
42_slice001_frame014	val	scaled_masks	imagenetTransferLearn	64513	0	10	0	395	39	177	52	350
44_slice001_frame013	train	scaled_masks	imagenetTransferLearn	65150	0	37	0	159	54	8	3	125
42_slice000_frame003	val	scaled_masks	imagenetTransferLearn	65536	0	0	0	0	0	0	0	0
43_slice000_frame014	train	scaled_masks	imagenetTransferLearn	65536	0	0	0	0	0	0	0	0
32_slice001_frame011	train	scaled_masks	imagenetTransferLearn	64939	0	63	0	266	23	14	42	189
42_slice003_frame001	val	scaled_masks	imagenetTransferLearn	63926	0	41	0	578	13	164	171	643
42_slice002_frame008	val	scaled_masks	imagenetTransferLearn	64483	0	24	0	523	18	54	47	387
22_slice003_frame003	train	scaled_masks	imagenetTransferLearn	64586	0	87	0	468	3	13	43	336
26_slice012_frame004	test	scaled_masks	imagenetTransferLearn	63105	0	27	0	1406	243	105	0	650
31_slice001_frame004	train	scaled_masks	imagenetTransferLearn	65190	0	11	0	154	36	39	1	105
30_slice010_frame000	val	scaled_masks	imagenetTransferLearn	63450	0	93	0	1322	25	10	53	583
21_slice014_frame009	train	scaled_masks	imagenetTransferLearn	63991	0	87	0	734	9	58	85	572
23_slice004_frame017	train	scaled_masks	imagenetTransferLearn	64189	0	76	0	734	0	11	100	426
26_slice000_frame012	test	scaled_masks	imagenetTransferLearn	65536	0	0	0	0	0	0	0	0
43_slice000_frame013	train	scaled_masks	imagenetTransferLearn	65536	0	0	0	0	0	0	0	0
31_slice010_frame004	train	scaled_masks	imagenetTransferLearn	63737	0	0	0	849	80	117	6	747
55_slice015_frame007	train	scaled_masks	imagenetTransferLearn	65536	0	0	0	0	0	0	0	0
31_slice000_frame016	train	scaled_masks	imagenetTransferLearn	65536	0	0	0	0	0	0	0	0
43_slice013_frame004	train	scaled_masks	imagenetTransferLearn	63484	0	94	0	967	36	9	27	919
50_slice000_frame003	train	scaled_masks	imagenetTransferLearn	65536	0	0	0	0	0	0	0	0
32_slice004_frame005	train	scaled_masks	imagenetTransferLearn	64384	0	68	0	444	65	22	3	550
19_slice009_frame019	val	scaled_masks	imagenetTransferLearn	62955	0	60	0	1550	1	45	103	822
30_slice008_frame005	val	scaled_masks	imagenetTransferLearn	63780	0	55	2	1073	60	57	60	449
35_slice004_frame013	val	scaled_masks	imagenetTransferLearn	64460	0	166	0	486	51	53	27	293
44_slice012_frame004	train	scaled_masks	imagenetTransferLearn	65534	0	2	0	0	0	0	0	0
50_slice014_frame024	train	scaled_masks	imagenetTransferLearn	63469	0	44	0	1120	5	26	38	834
21_slice003_frame012	train	scaled_masks	imagenetTransferLearn	64196	0	41	0	786	6	11	48	448
32_slice002_frame006	train	scaled_masks	imagenetTransferLearn	64961	0	27	0	154	17	30	20	327
20_slice009_frame019	train	scaled_masks	imagenetTransferLearn	63342	0	58	0	1412	15	29	51	629
51_slice007_frame021	train	scaled_masks	imagenetTransferLearn	63765	0	82	0	1132	25	12	27	493
28_slice008_frame015	test	scaled_masks	imagenetTransferLearn	63355	0	151	0	1414	55	3	58	500
30_slice014_frame016	val	scaled_masks	imagenetTransferLearn	65525	0	11	0	0	0	0	0	0
50_slice007_frame015	train	scaled_masks	imagenetTransferLearn	64037	0	52	0	880	22	15	11	519
51_slice001_frame021	train	scaled_masks	imagenetTransferLearn	64937	0	39	0	284	10	13	28	225
20_slice001_frame010	train	scaled_masks	imagenetTransferLearn	64950	0	49	0	0	0	64	142	331
51_slice006_frame012	train	scaled_masks	imagenetTransferLearn	64103	0	12	0	698	12	40	68	603
55_slice015_frame018	train	scaled_masks	imagenetTransferLearn	65536	0	0	0	0	0	0	0	0
42_slice011_frame004	val	scaled_masks	imagenetTransferLearn	63048	0	68	0	1184	23	37	71	1105
21_slice008_frame017	train	scaled_masks	imagenetTransferLearn	63466	0	70	0	1269	13	15	28	675
20_slice007_frame002	train	scaled_masks	imagenetTransferLearn	63621	0	20	0	1102	0	36	87	670
30_slice000_frame018	val	scaled_masks	imagenetTransferLearn	65314	93	129	0	0	0	0	0	0
27_slice009_frame016	test	scaled_masks	imagenetTransferLearn	63304	0	23	0	1528	25	33	20	603
22_slice013_frame024	train	scaled_masks	imagenetTransferLearn	63519	0	65	0	1304	12	13	53	570
23_slice006_frame004	train	scaled_masks	imagenetTransferLearn	63877	0	82	0	892	41	4	48	592
22_slice015_frame004	train	scaled_masks	imagenetTransferLearn	64172	0	0	350	499	0	288	47	180
17_slice005_frame002	train	scaled_masks	imagenetTransferLearn	63716	0	69	0	1106	11	6	39	589
26_slice010_frame015	test	scaled_masks	imagenetTransferLearn	63033	0	93	0	1433	13	35	91	838
32_slice008_frame014	train	scaled_masks	imagenetTransferLearn	63391	0	50	0	1438	20	36	23	578
26_slice014_frame018	test	scaled_masks	imagenetTransferLearn	65478	0	58	0	0	0	0	0	0
43_slice016_frame016	train	scaled_masks	imagenetTransferLearn	65525	10	1	0	0	0	0	0	0
23_slice007_frame012	train	scaled_masks	imagenetTransferLearn	63568	0	41	0	1275	55	23	8	566
51_slice002_frame010	train	scaled_masks	imagenetTransferLearn	64810	0	36	0	207	22	66	6	389
51_slice002_frame009	train	scaled_masks	imagenetTransferLearn	64845	0	53	0	228	14	21	9	366
21_slice015_frame003	train	scaled_masks	imagenetTransferLearn	65536	0	0	0	0	0	0	0	0
35_slice002_frame020	val	scaled_masks	imagenetTransferLearn	64867	3	208	0	256	3	0	60	139
51_slice001_frame010	train	scaled_masks	imagenetTransferLearn	65069	0	40	0	115	72	37	0	203
36_slice009_frame001	val	scaled_masks	imagenetTransferLearn	63599	0	114	0	1270	21	5	38	489
50_slice008_frame010	train	scaled_masks	imagenetTransferLearn	63997	0	67	0	443	8	3	36	982
22_slice004_frame001	train	scaled_masks	imagenetTransferLearn	64412	0	20	0	661	31	37	5	370
22_slice000_frame011	train	scaled_masks	imagenetTransferLearn	65536	0	0	0	0	0	0	0	0
21_slice008_frame019	train	scaled_masks	imagenetTransferLearn	63458	0	98	0	1311	67	4	7	591
23_slice009_frame003	train	scaled_masks	imagenetTransferLearn	63500	0	76	0	1207	15	2	60	676
20_slice005_frame006	train	scaled_masks	imagenetTransferLearn	64260	0	49	0	441	19	9	37	721
27_slice006_frame015	test	scaled_masks	imagenetTransferLearn	63515	0	140	0	1316	83	17	36	429
31_slice004_frame012	train	scaled_masks	imagenetTransferLearn	64394	0	123	0	706	8	9	59	237
51_slice012_frame002	train	scaled_masks	imagenetTransferLearn	63530	0	51	0	1237	79	36	35	568
55_slice011_frame014	train	scaled_masks	imagenetTransferLearn	65536	0	0	0	0	0	0	0	0
44_slice001_frame018	train	scaled_masks	imagenetTransferLearn	65077	0	109	0	178	7	1	40	124
23_slice016_frame013	train	scaled_masks	imagenetTransferLearn	65536	0	0	0	0	0	0	0	0
20_slice006_frame008	train	scaled_masks	imagenetTransferLearn	64061	0	58	0	567	51	16	22	761
17_slice011_frame012	train	scaled_masks	imagenetTransferLearn	63892	0	54	0	819	5	57	114	595
19_slice013_frame019	val	scaled_masks	imagenetTransferLearn	62844	0	48	0	1509	32	62	62	979
43_slice016_frame019	train	scaled_masks	imagenetTransferLearn	63326	0	48	211	1103	8	367	32	441
36_slice000_frame019	val	scaled_masks	imagenetTransferLearn	64937	0	53	3	257	26	88	29	143
55_slice004_frame017	train	scaled_masks	imagenetTransferLearn	63744	0	111	0	1032	6	16	106	521
42_slice007_frame001	val	scaled_masks	imagenetTransferLearn	62762	0	12	0	1602	10	162	132	856
30_slice004_frame000	val	scaled_masks	imagenetTransferLearn	64288	0	88	0	670	21	35	77	357
36_slice001_frame023	val	scaled_masks	imagenetTransferLearn	64854	6	120	0	302	12	3	94	145
17_slice006_frame014	train	scaled_masks	imagenetTransferLearn	63729	0	63	0	1159	29	15	19	522
22_slice006_frame003	train	scaled_masks	imagenetTransferLearn	64053	0	74	0	927	27	2	12	441
26_slice012_frame017	test	scaled_masks	imagenetTransferLearn	62872	0	78	0	1500	16	61	109	900
17_slice001_frame002	train	scaled_masks	imagenetTransferLearn	64660	0	6	0	388	76	63	4	339
42_slice011_frame017	val	scaled_masks	imagenetTransferLearn	62313	0	26	0	2058	5	105	87	942
42_slice015_frame014	val	scaled_masks	imagenetTransferLearn	62829	0	14	0	1665	19	120	53	836
26_slice004_frame017	test	scaled_masks	imagenetTransferLearn	63826	0	66	0	1094	103	35	2	410
22_slice002_frame022	train	scaled_masks	imagenetTransferLearn	64820	0	54	0	336	15	18	58	235
22_slice002_frame018	train	scaled_masks	imagenetTransferLearn	64859	0	33	0	339	20	33	28	224
30_slice006_frame009	val	scaled_masks	imagenetTransferLearn	64096	0	46	0	762	66	115	35	416
53_slice003_frame023	train	scaled_masks	imagenetTransferLearn	63854	0	43	0	983	26	27	25	578
23_slice005_frame007	train	scaled_masks	imagenetTransferLearn	64179	0	44	0	553	86	53	41	580
26_slice004_frame023	test	scaled_masks	imagenetTransferLearn	63774	0	65	0	1089	78	49	32	449
55_slice011_frame006	train	scaled_masks	imagenetTransferLearn	65536	0	0	0	0	0	0	0	0
22_slice014_frame012	train	scaled_masks	imagenetTransferLearn	64128	0	20	0	771	60	105	24	428
23_slice012_frame011	train	scaled_masks	imagenetTransferLearn	63276	0	108	0	1430	51	7	18	646
50_slice013_frame018	train	scaled_masks	imagenetTransferLearn	63508	0	71	0	1153	26	11	10	757
51_slice014_frame017	train	scaled_masks	imagenetTransferLearn	65536	0	0	0	0	0	0	0	0
36_slice003_frame021	val	scaled_masks	imagenetTransferLearn	64419	0	72	0	653	28	9	39	316
28_slice012_frame007	test	scaled_masks	imagenetTransferLearn	65536	0	0	0	0	0	0	0	0
27_slice003_frame006	test	scaled_masks	imagenetTransferLearn	64422	0	27	0	286	20	105	88	588
23_slice015_frame007	train	scaled_masks	imagenetTransferLearn	65536	0	0	0	0	0	0	0	0
50_slice009_frame013	train	scaled_masks	imagenetTransferLearn	63808	0	99	0	867	9	0	55	698
50_slice005_frame012	train	scaled_masks	imagenetTransferLearn	64516	0	6	0	298	2	60	59	595
36_slice008_frame022	val	scaled_masks	imagenetTransferLearn	63624	0	48	0	1274	38	15	43	494
44_slice009_frame011	train	scaled_masks	imagenetTransferLearn	63624	0	124	0	1225	22	4	62	475
53_slice005_frame000	train	scaled_masks	imagenetTransferLearn	63482	0	54	0	1281	15	43	24	637
44_slice005_frame019	train	scaled_masks	imagenetTransferLearn	63912	0	20	0	980	48	81	13	482
51_slice005_frame014	train	scaled_masks	imagenetTransferLearn	64095	0	44	0	898	35	19	42	403
55_slice016_frame015	train	scaled_masks	imagenetTransferLearn	65536	0	0	0	0	0	0	0	0
19_slice000_frame019	val	scaled_masks	imagenetTransferLearn	65536	0	0	0	0	0	0	0	0
53_slice014_frame024	train	scaled_masks	imagenetTransferLearn	63096	0	83	0	1420	6	11	82	838
50_slice001_frame013	train	scaled_masks	imagenetTransferLearn	65536	0	0	0	0	0	0	0	0
23_slice015_frame016	train	scaled_masks	imagenetTransferLearn	65536	0	0	0	0	0	0	0	0
43_slice014_frame003	train	scaled_masks	imagenetTransferLearn	63370	0	95	0	1057	5	19	97	893
19_slice011_frame006	val	scaled_masks	imagenetTransferLearn	63257	0	39	0	924	25	121	29	1141
43_slice003_frame008	train	scaled_masks	imagenetTransferLearn	64394	0	113	0	494	2	26	93	414
