image	set	methodA	methodB	bg_bg	bg_lv	bg_my	lv_bg	lv_lv	lv_my	my_bg	my_lv	my_my
28_slice005_frame012	test	scaled_masks	scaled_masks_TR	63814	0	185	0	1101	47	20	6	363
27_slice009_frame002	test	scaled_masks	scaled_masks_TR	63266	0	65	0	1450	68	18	15	654
26_slice009_frame018	test	scaled_masks	scaled_masks_TR	62983	0	72	0	1577	89	91	18	706
27_slice000_frame016	test	scaled_masks	scaled_masks_TR	64932	0	73	0	278	4	7	43	199
26_slice007_frame013	test	scaled_masks	scaled_masks_TR	63423	0	40	0	1108	16	58	67	824
27_slice011_frame009	test	scaled_masks	scaled_masks_TR	63432	0	239	0	1229	43	16	145	432
27_slice011_frame017	test	scaled_masks	scaled_masks_TR	63294	0	174	0	1320	7	19	212	510
27_slice013_frame009	test	scaled_masks	scaled_masks_TR	65536	0	0	0	0	0	0	0	0
27_slice006_frame019	test	scaled_masks	scaled_masks_TR	63468	0	168	0	1164	25	17	65	629
27_slice000_frame004	test	scaled_masks	scaled_masks_TR	65066	0	11	0	150	29	34	6	240
27_slice007_frame003	test	scaled_masks	scaled_masks_TR	63489	0	16	0	1151	8	95	74	703
26_slice009_frame004	test	scaled_masks	scaled_masks_TR	62956	0	70	0	1455	78	107	51	819
28_slice005_frame015	test	scaled_masks	scaled_masks_TR	63695	0	248	0	1129	29	0	62	373
26_slice010_frame012	test	scaled_masks	scaled_masks_TR	63421	0	68	0	939	69	45	3	991
26_slice014_frame002	test	scaled_masks	scaled_masks_TR	65536	0	0	0	0	0	0	0	0
26_slice011_frame001	test	scaled_masks	scaled_masks_TR	62778	0	39	0	1673	30	68	54	894
28_slice013_frame009	test	scaled_masks	scaled_masks_TR	65536	0	0	0	0	0	0	0	0
26_slice013_frame004	test	scaled_masks	scaled_masks_TR	63345	0	24	0	1184	205	63	7	708
27_slice013_frame003	test	scaled_masks	scaled_masks_TR	65536	0	0	0	0	0	0	0	0
28_slice012_frame015	test	scaled_masks	scaled_masks_TR	63542	0	7	0	1110	8	104	159	606
28_slice001_frame013	test	scaled_masks	scaled_masks_TR	64754	0	108	0	403	41	8	58	164
28_slice010_frame004	test	scaled_masks	scaled_masks_TR	63772	0	16	0	835	121	111	53	628
27_slice006_frame000	test	scaled_masks	scaled_masks_TR	63506	0	139	0	1279	22	16	116	458
26_slice000_frame010	test	scaled_masks	scaled_masks_TR	65536	0	0	0	0	0	0	0	0
26_slice000_frame013	test	scaled_masks	scaled_masks_TR	65536	0	0	0	0	0	0	0	0
26_slice010_frame017	test	scaled_masks	scaled_masks_TR	62843	0	130	0	1601	39	32	56	835
26_slice006_frame014	test	scaled_masks	scaled_masks_TR	63480	0	30	0	1204	24	52	41	705
28_slice014_frame016	test	scaled_masks	scaled_masks_TR	65536	0	0	0	0	0	0	0	0
28_slice000_frame018	test	scaled_masks	scaled_masks_TR	64803	4	251	0	240	7	14	117	100
27_slice009_frame015	test	scaled_masks	scaled_masks_TR	63235	0	163	0	1521	56	0	7	554
26_slice009_frame010	test	scaled_masks	scaled_masks_TR	63435	0	22	0	917	53	130	5	974
26_slice003_frame000	test	scaled_masks	scaled_masks_TR	64011	0	66	0	812	17	59	117	454
26_slice003_frame014	test	scaled_masks	scaled_masks_TR	64219	0	69	0	727	80	68	13	360
26_slice009_frame021	test	scaled_masks	scaled_masks_TR	62939	0	94	0	1631	89	24	44	715
26_slice009_frame007	test	scaled_masks	scaled_masks_TR	63381	0	102	0	996	84	47	35	891
28_slice000_frame002	test	scaled_masks	scaled_masks_TR	64876	0	93	0	145	113	109	13	187
26_slice007_frame005	test	scaled_masks	scaled_masks_TR	63381	0	33	0	1210	45	33	43	791
27_slice003_frame007	test	scaled_masks	scaled_masks_TR	64419	0	6	0	245	7	130	92	637
27_slice005_frame019	test	scaled_masks	scaled_masks_TR	63666	0	21	0	1178	49	159	48	415
26_slice001_frame015	test	scaled_masks	scaled_masks_TR	64747	0	97	0	369	4	11	93	215
28_slice012_frame006	test	scaled_masks	scaled_masks_TR	65536	0	0	0	0	0	0	0	0
26_slice007_frame001	test	scaled_masks	scaled_masks_TR	63052	0	71	0	1524	0	32	168	689
28_slice009_frame002	test	scaled_masks	scaled_masks_TR	63279	0	173	0	1345	70	0	41	628
28_slice009_frame012	test	scaled_masks	scaled_masks_TR	63295	0	142	0	1372	29	2	69	627
27_slice013_frame014	test	scaled_masks	scaled_masks_TR	65536	0	0	0	0	0	0	0	0
26_slice003_frame007	test	scaled_masks	scaled_masks_TR	64407	0	0	0	525	50	86	10	458
27_slice010_frame016	test	scaled_masks	scaled_masks_TR	63294	0	43	0	1508	49	32	34	576
28_slice000_frame007	test	scaled_masks	scaled_masks_TR	65132	0	0	0	67	60	129	5	143
28_slice010_frame014	test	scaled_masks	scaled_masks_TR	63324	0	241	0	1423	36	0	8	504
26_slice006_frame021	test	scaled_masks	scaled_masks_TR	63218	0	82	0	1450	49	81	56	600
26_slice007_frame017	test	scaled_masks	scaled_masks_TR	63093	0	139	0	1559	82	9	13	641
27_slice009_frame019	test	scaled_masks	scaled_masks_TR	63157	0	72	0	1505	36	16	62	688
28_slice003_frame019	test	scaled_masks	scaled_masks_TR	64190	0	89	0	680	6	8	214	349
28_slice013_frame002	test	scaled_masks	scaled_masks_TR	65536	0	0	0	0	0	0	0	0
