image	set	methodA	methodB	bg_bg	bg_lv	bg_my	lv_bg	lv_lv	lv_my	my_bg	my_lv	my_my
43_slice001_frame003	train	scaled_masks	ukbb_preds_3class	65536	0	0	0	0	0	0	0	0
44_slice013_frame004	train	scaled_masks	ukbb_preds_3class	65316	0	220	0	0	0	0	0	0
30_slice006_frame014	val	scaled_masks	ukbb_preds_3class	64266	0	2	717	37	45	444	0	25
55_slice011_frame002	train	scaled_masks	ukbb_preds_3class	65506	0	30	0	0	0	0	0	0
36_slice013_frame019	val	scaled_masks	ukbb_preds_3class	64227	0	35	1	815	40	52	20	346
19_slice008_frame004	val	scaled_masks	ukbb_preds_3class	63404	0	9	953	36	1	986	2	145
42_slice001_frame000	val	scaled_masks	ukbb_preds_3class	64345	0	0	563	0	0	628	0	0
17_slice000_frame003	train	scaled_masks	ukbb_preds_3class	64847	0	0	160	0	0	529	0	0
50_slice015_frame012	train	scaled_masks	ukbb_preds_3class	64539	485	512	0	0	0	0	0	0
44_slice009_frame007	train	scaled_masks	ukbb_preds_3class	63983	0	123	25	674	14	235	54	428
27_slice003_frame009	test	scaled_masks	ukbb_preds_3class	64408	0	0	471	1	0	654	0	2
19_slice000_frame015	val	scaled_masks	ukbb_preds_3class	65469	0	67	0	0	0	0	0	0
52_slice006_frame003	train	scaled_masks	ukbb_preds_3class	63587	0	84	8	1084	113	203	18	439
20_slice001_frame023	train	scaled_masks	ukbb_preds_3class	64789	0	0	381	0	0	366	0	0
55_slice007_frame003	train	scaled_masks	ukbb_preds_3class	63623	0	66	0	947	49	59	30	762
23_slice012_frame002	train	scaled_masks	ukbb_preds_3class	63357	0	16	409	947	28	368	51	360
30_slice004_frame000	val	scaled_masks	ukbb_preds_3class	64376	0	0	691	0	0	469	0	0
44_slice003_frame008	train	scaled_masks	ukbb_preds_3class	64680	0	0	471	14	0	356	10	5
17_slice012_frame014	train	scaled_masks	ukbb_preds_3class	63756	0	75	7	934	90	135	17	522
50_slice010_frame006	train	scaled_masks	ukbb_preds_3class	63858	0	1	83	504	58	502	17	513
53_slice003_frame003	train	scaled_masks	ukbb_preds_3class	64036	0	2	662	79	24	592	6	135
51_slice003_frame023	train	scaled_masks	ukbb_preds_3class	64423	0	25	171	499	71	172	6	169
35_slice005_frame017	val	scaled_masks	ukbb_preds_3class	64384	2	83	373	299	13	204	67	111
32_slice005_frame003	train	scaled_masks	ukbb_preds_3class	64082	0	0	702	0	0	751	0	1
26_slice003_frame023	test	scaled_masks	ukbb_preds_3class	64028	0	24	142	793	103	192	5	249
42_slice016_frame017	val	scaled_masks	ukbb_preds_3class	63132	0	0	1629	0	0	775	0	0
32_slice012_frame008	train	scaled_masks	ukbb_preds_3class	64052	8	219	20	691	64	28	76	378
19_slice010_frame013	val	scaled_masks	ukbb_preds_3class	62842	0	104	48	1449	75	446	38	534
42_slice010_frame012	val	scaled_masks	ukbb_preds_3class	62446	0	24	728	1280	115	694	1	248
31_slice006_frame015	train	scaled_masks	ukbb_preds_3class	64107	0	49	450	487	89	219	18	117
23_slice012_frame004	train	scaled_masks	ukbb_preds_3class	63655	0	48	72	856	84	274	34	513
22_slice004_frame000	train	scaled_masks	ukbb_preds_3class	64428	0	25	197	479	66	137	7	197
27_slice006_frame007	test	scaled_masks	ukbb_preds_3class	63930	0	1	651	185	0	577	82	110
23_slice013_frame015	train	scaled_masks	ukbb_preds_3class	63353	0	61	199	1155	33	219	8	508
26_slice011_frame006	test	scaled_masks	ukbb_preds_3class	63225	0	5	516	502	219	710	25	334
26_slice002_frame001	test	scaled_masks	ukbb_preds_3class	64222	0	30	186	545	38	204	22	289
35_slice008_frame009	val	scaled_masks	ukbb_preds_3class	63952	0	3	0	644	113	333	2	489
51_slice002_frame023	train	scaled_masks	ukbb_preds_3class	64686	0	15	376	113	25	202	4	115
22_slice008_frame024	train	scaled_masks	ukbb_preds_3class	63721	0	104	0	1156	100	57	44	354
43_slice005_frame015	train	scaled_masks	ukbb_preds_3class	63694	0	54	9	1026	142	124	13	474
22_slice013_frame016	train	scaled_masks	ukbb_preds_3class	63626	0	62	0	1151	43	48	24	582
51_slice001_frame006	train	scaled_masks	ukbb_preds_3class	65054	0	0	211	0	0	271	0	0
44_slice012_frame014	train	scaled_masks	ukbb_preds_3class	63748	0	68	66	1017	79	141	26	391
27_slice011_frame019	test	scaled_masks	ukbb_preds_3class	63442	0	16	938	410	22	556	36	116
36_slice011_frame001	val	scaled_masks	ukbb_preds_3class	63768	0	79	0	1031	102	69	32	455
17_slice003_frame007	train	scaled_masks	ukbb_preds_3class	64450	0	44	411	67	16	385	0	163
43_slice005_frame018	train	scaled_masks	ukbb_preds_3class	63721	0	31	179	875	71	265	15	379
17_slice013_frame016	train	scaled_masks	ukbb_preds_3class	64061	0	57	62	754	106	227	19	250
17_slice008_frame014	train	scaled_masks	ukbb_preds_3class	63407	0	62	0	1216	167	129	9	546
21_slice006_frame002	train	scaled_masks	ukbb_preds_3class	63599	0	16	170	794	92	385	34	446
55_slice006_frame024	train	scaled_masks	ukbb_preds_3class	63433	0	88	0	1234	128	64	1	588
22_slice004_frame024	train	scaled_masks	ukbb_preds_3class	64414	0	13	575	60	15	302	12	145
20_slice009_frame016	train	scaled_masks	ukbb_preds_3class	63407	0	64	0	1306	132	75	2	550
53_slice009_frame016	train	scaled_masks	ukbb_preds_3class	63190	0	64	361	1057	63	490	9	302
53_slice007_frame001	train	scaled_masks	ukbb_preds_3class	63205	0	0	1273	200	18	795	3	42
23_slice011_frame000	train	scaled_masks	ukbb_preds_3class	63180	0	26	454	1036	62	362	16	400
52_slice012_frame004	train	scaled_masks	ukbb_preds_3class	63448	0	42	0	1016	257	200	0	573
21_slice010_frame019	train	scaled_masks	ukbb_preds_3class	63389	0	25	55	1184	40	242	43	558
19_slice009_frame009	val	scaled_masks	ukbb_preds_3class	63168	0	25	627	736	20	602	39	319
23_slice008_frame006	train	scaled_masks	ukbb_preds_3class	63674	0	74	0	814	181	147	6	640
27_slice004_frame018	test	scaled_masks	ukbb_preds_3class	64019	0	32	197	800	38	138	30	282
43_slice007_frame002	train	scaled_masks	ukbb_preds_3class	63364	0	65	199	1002	91	217	12	586
17_slice009_frame001	train	scaled_masks	ukbb_preds_3class	63240	0	59	57	1240	228	255	11	446
44_slice015_frame001	train	scaled_masks	ukbb_preds_3class	65536	0	0	0	0	0	0	0	0
52_slice001_frame012	train	scaled_masks	ukbb_preds_3class	65536	0	0	0	0	0	0	0	0
20_slice007_frame019	train	scaled_masks	ukbb_preds_3class	63634	0	9	84	1078	53	232	34	412
31_slice006_frame001	train	scaled_masks	ukbb_preds_3class	63904	0	1	966	102	5	546	0	12
17_slice008_frame013	train	scaled_masks	ukbb_preds_3class	63467	0	66	153	1029	141	198	24	458
32_slice014_frame001	train	scaled_masks	ukbb_preds_3class	63712	0	0	492	612	110	356	11	243
32_slice013_frame015	train	scaled_masks	ukbb_preds_3class	63599	0	102	26	1054	77	85	42	551
23_slice001_frame017	train	scaled_masks	ukbb_preds_3class	65232	0	0	148	0	0	156	0	0
22_slice002_frame016	train	scaled_masks	ukbb_preds_3class	64888	0	0	380	0	0	268	0	0
30_slice003_frame007	val	scaled_masks	ukbb_preds_3class	64885	0	0	365	0	0	286	0	0
27_slice005_frame001	test	scaled_masks	ukbb_preds_3class	63676	0	62	27	1048	165	171	26	361
52_slice001_frame004	train	scaled_masks	ukbb_preds_3class	65041	0	0	0	0	0	495	0	0
22_slice006_frame016	train	scaled_masks	ukbb_preds_3class	64047	0	77	0	901	67	30	3	411
35_slice014_frame023	val	scaled_masks	ukbb_preds_3class	63520	0	50	244	940	175	286	20	301
53_slice007_frame007	train	scaled_masks	ukbb_preds_3class	63629	0	2	602	230	141	745	3	184
22_slice011_frame017	train	scaled_masks	ukbb_preds_3class	63572	0	68	0	1182	121	50	5	538
32_slice002_frame001	train	scaled_masks	ukbb_preds_3class	64823	0	0	406	0	0	307	0	0
26_slice006_frame009	test	scaled_masks	ukbb_preds_3class	63675	0	13	275	532	10	522	113	396
53_slice005_frame012	train	scaled_masks	ukbb_preds_3class	63797	0	0	784	222	72	549	0	112
21_slice016_frame005	train	scaled_masks	ukbb_preds_3class	65536	0	0	0	0	0	0	0	0
20_slice010_frame018	train	scaled_masks	ukbb_preds_3class	63405	0	68	0	1287	88	123	10	555
35_slice010_frame002	val	scaled_masks	ukbb_preds_3class	63515	0	31	117	1038	114	256	27	438
28_slice007_frame011	test	scaled_masks	ukbb_preds_3class	63586	0	155	4	1174	109	87	84	337
36_slice011_frame013	val	scaled_masks	ukbb_preds_3class	64121	0	19	0	678	93	148	23	454
20_slice014_frame024	train	scaled_masks	ukbb_preds_3class	64198	793	545	0	0	0	0	0	0
26_slice007_frame009	test	scaled_masks	ukbb_preds_3class	63576	0	0	860	21	16	949	0	114
32_slice011_frame016	train	scaled_masks	ukbb_preds_3class	63269	4	100	0	1358	112	53	8	632
42_slice012_frame007	val	scaled_masks	ukbb_preds_3class	63135	0	0	1243	0	0	1158	0	0
53_slice006_frame015	train	scaled_masks	ukbb_preds_3class	63469	0	6	956	378	46	569	0	112
42_slice013_frame009	val	scaled_masks	ukbb_preds_3class	62493	0	0	1452	305	49	1029	7	201
22_slice001_frame014	train	scaled_masks	ukbb_preds_3class	65015	0	0	263	0	0	258	0	0
36_slice012_frame008	val	scaled_masks	ukbb_preds_3class	65536	0	0	0	0	0	0	0	0
27_slice013_frame000	test	scaled_masks	ukbb_preds_3class	63680	0	0	1191	0	0	665	0	0
20_slice000_frame004	train	scaled_masks	ukbb_preds_3class	65536	0	0	0	0	0	0	0	0
19_slice015_frame005	val	scaled_masks	ukbb_preds_3class	65536	0	0	0	0	0	0	0	0
53_slice004_frame020	train	scaled_masks	ukbb_preds_3class	63668	0	0	778	294	82	623	0	91
21_slice005_frame006	train	scaled_masks	ukbb_preds_3class	64129	0	0	360	205	33	592	15	202
55_slice004_frame012	train	scaled_masks	ukbb_preds_3class	63828	0	8	0	933	78	142	37	510
19_slice009_frame011	val	scaled_masks	ukbb_preds_3class	63040	0	47	403	1075	48	515	24	384
53_slice012_frame023	train	scaled_masks	ukbb_preds_3class	63155	0	14	1484	13	35	766	0	69
26_slice000_frame010	test	scaled_masks	ukbb_preds_3class	65536	0	0	0	0	0	0	0	0
17_slice003_frame008	train	scaled_masks	ukbb_preds_3class	64490	0	0	365	2	0	615	1	63
55_slice007_frame024	train	scaled_masks	ukbb_preds_3class	63407	0	73	0	1239	66	58	21	672
17_slice004_frame003	train	scaled_masks	ukbb_preds_3class	63857	0	64	203	722	55	258	52	325
19_slice004_frame021	val	scaled_masks	ukbb_preds_3class	64041	9	5	576	326	15	419	54	91
22_slice000_frame021	train	scaled_masks	ukbb_preds_3class	65536	0	0	0	0	0	0	0	0
28_slice009_frame009	test	scaled_masks	ukbb_preds_3class	63798	0	86	0	850	35	57	56	654
44_slice000_frame000	train	scaled_masks	ukbb_preds_3class	65536	0	0	0	0	0	0	0	0
19_slice012_frame006	val	scaled_masks	ukbb_preds_3class	63482	0	7	654	248	9	1022	8	106
26_slice007_frame022	test	scaled_masks	ukbb_preds_3class	63143	0	34	359	1154	134	400	59	253
43_slice002_frame007	train	scaled_masks	ukbb_preds_3class	64567	0	0	158	0	0	811	0	0
55_slice012_frame008	train	scaled_masks	ukbb_preds_3class	65536	0	0	0	0	0	0	0	0
36_slice005_frame024	val	scaled_masks	ukbb_preds_3class	64010	0	37	0	918	148	137	4	282
52_slice005_frame006	train	scaled_masks	ukbb_preds_3class	64058	0	80	33	538	178	234	0	415
28_slice013_frame003	test	scaled_masks	ukbb_preds_3class	65401	48	87	0	0	0	0	0	0
26_slice004_frame006	test	scaled_masks	ukbb_preds_3class	64083	0	80	3	625	235	151	10	349
50_slice015_frame007	train	scaled_masks	ukbb_preds_3class	65018	171	347	0	0	0	0	0	0
27_slice010_frame010	test	scaled_masks	ukbb_preds_3class	63522	0	87	58	1054	53	243	15	504
30_slice004_frame018	val	scaled_masks	ukbb_preds_3class	64558	0	0	640	0	0	338	0	0
43_slice008_frame011	train	scaled_masks	ukbb_preds_3class	63127	0	75	6	1443	129	88	32	636
43_slice015_frame010	train	scaled_masks	ukbb_preds_3class	63235	0	34	501	605	196	574	28	363
17_slice008_frame002	train	scaled_masks	ukbb_preds_3class	63340	0	111	2	1199	179	168	28	509
42_slice004_frame015	val	scaled_masks	ukbb_preds_3class	63739	0	0	852	143	21	728	0	53
26_slice004_frame012	test	scaled_masks	ukbb_preds_3class	64234	0	59	61	628	73	111	23	347
22_slice000_frame017	train	scaled_masks	ukbb_preds_3class	65251	0	0	0	0	0	285	0	0
43_slice006_frame000	train	scaled_masks	ukbb_preds_3class	63422	0	58	126	1117	120	262	2	429
17_slice006_frame015	train	scaled_masks	ukbb_preds_3class	63627	0	79	10	1055	186	180	7	392
35_slice009_frame003	val	scaled_masks	ukbb_preds_3class	63698	0	76	16	976	87	83	23	577
55_slice007_frame018	train	scaled_masks	ukbb_preds_3class	63514	0	64	0	1094	73	46	19	726
50_slice005_frame023	train	scaled_masks	ukbb_preds_3class	64232	0	39	124	568	50	109	23	391
21_slice013_frame009	train	scaled_masks	ukbb_preds_3class	63870	0	54	13	755	19	254	40	531
17_slice000_frame021	train	scaled_masks	ukbb_preds_3class	65027	0	0	262	0	0	247	0	0
36_slice014_frame006	val	scaled_masks	ukbb_preds_3class	65536	0	0	0	0	0	0	0	0
43_slice012_frame004	train	scaled_masks	ukbb_preds_3class	63314	0	49	0	919	120	154	19	961
21_slice003_frame005	train	scaled_masks	ukbb_preds_3class	64487	0	28	66	272	21	307	73	282
43_slice016_frame019	train	scaled_masks	ukbb_preds_3class	63329	0	45	825	362	135	715	5	120
51_slice006_frame022	train	scaled_masks	ukbb_preds_3class	63861	0	38	0	963	81	126	23	444
50_slice012_frame012	train	scaled_masks	ukbb_preds_3class	63756	0	56	0	784	72	136	17	715
23_slice007_frame005	train	scaled_masks	ukbb_preds_3class	63836	0	43	65	635	150	368	15	424
50_slice001_frame016	train	scaled_masks	ukbb_preds_3class	65156	0	0	76	0	0	304	0	0
35_slice011_frame022	val	scaled_masks	ukbb_preds_3class	63413	0	143	23	1229	219	144	8	357
51_slice014_frame019	train	scaled_masks	ukbb_preds_3class	65536	0	0	0	0	0	0	0	0
31_slice005_frame007	train	scaled_masks	ukbb_preds_3class	64417	0	22	456	54	34	411	0	142
23_slice013_frame005	train	scaled_masks	ukbb_preds_3class	63870	0	78	147	768	72	231	27	343
23_slice013_frame017	train	scaled_masks	ukbb_preds_3class	63269	0	50	185	1201	48	238	19	526
55_slice002_frame008	train	scaled_masks	ukbb_preds_3class	64248	0	0	695	0	0	593	0	0
27_slice001_frame011	test	scaled_masks	ukbb_preds_3class	64651	0	22	0	438	37	97	25	266
36_slice008_frame024	val	scaled_masks	ukbb_preds_3class	63538	0	42	0	1210	97	101	22	526
36_slice004_frame009	val	scaled_masks	ukbb_preds_3class	64385	0	15	407	130	29	369	2	199
17_slice001_frame007	train	scaled_masks	ukbb_preds_3class	65003	0	0	164	0	0	369	0	0
26_slice011_frame019	test	scaled_masks	ukbb_preds_3class	62861	0	51	650	838	146	609	26	355
55_slice009_frame001	train	scaled_masks	ukbb_preds_3class	63511	0	0	0	1149	91	106	22	657
26_slice001_frame024	test	scaled_masks	ukbb_preds_3class	64563	0	0	537	0	0	426	0	10
23_slice009_frame000	train	scaled_masks	ukbb_preds_3class	63207	0	43	191	1259	97	338	28	373
26_slice013_frame000	test	scaled_masks	ukbb_preds_3class	62835	0	2	1256	322	29	759	33	300
27_slice013_frame009	test	scaled_masks	ukbb_preds_3class	65536	0	0	0	0	0	0	0	0
50_slice013_frame011	train	scaled_masks	ukbb_preds_3class	63803	0	60	8	693	11	168	82	711
32_slice003_frame000	train	scaled_masks	ukbb_preds_3class	64446	0	0	564	0	0	526	0	0
53_slice013_frame011	train	scaled_masks	ukbb_preds_3class	63660	0	0	1002	0	0	874	0	0
50_slice015_frame001	train	scaled_masks	ukbb_preds_3class	63517	0	76	0	903	114	297	81	548
53_slice012_frame024	train	scaled_masks	ukbb_preds_3class	63080	0	43	1408	127	14	749	32	83
20_slice008_frame004	train	scaled_masks	ukbb_preds_3class	63779	0	21	45	793	36	245	26	591
32_slice004_frame018	train	scaled_masks	ukbb_preds_3class	64143	0	0	886	0	0	507	0	0
30_slice002_frame005	val	scaled_masks	ukbb_preds_3class	64909	0	0	421	0	0	206	0	0
53_slice015_frame011	train	scaled_masks	ukbb_preds_3class	65536	0	0	0	0	0	0	0	0
28_slice001_frame000	test	scaled_masks	ukbb_preds_3class	64856	0	0	377	0	0	303	0	0
27_slice005_frame012	test	scaled_masks	ukbb_preds_3class	63851	0	53	0	1065	115	38	10	404
31_slice007_frame006	train	scaled_masks	ukbb_preds_3class	64029	0	0	726	0	0	778	0	3
50_slice010_frame013	train	scaled_masks	ukbb_preds_3class	63731	0	63	0	798	97	166	18	663
23_slice011_frame002	train	scaled_masks	ukbb_preds_3class	63317	0	51	215	1192	85	223	25	428
44_slice012_frame008	train	scaled_masks	ukbb_preds_3class	64173	0	1	465	334	38	333	0	192
43_slice002_frame016	train	scaled_masks	ukbb_preds_3class	64525	0	0	556	0	0	455	0	0
50_slice014_frame001	train	scaled_masks	ukbb_preds_3class	63465	0	31	0	993	138	297	18	594
50_slice012_frame017	train	scaled_masks	ukbb_preds_3class	63481	0	80	0	1048	112	71	9	735
30_slice012_frame001	val	scaled_masks	ukbb_preds_3class	63729	0	0	704	313	135	570	3	82
42_slice002_frame008	val	scaled_masks	ukbb_preds_3class	64507	0	0	541	0	0	488	0	0
23_slice014_frame008	train	scaled_masks	ukbb_preds_3class	65536	0	0	0	0	0	0	0	0
51_slice004_frame017	train	scaled_masks	ukbb_preds_3class	64224	0	46	70	689	51	158	24	274
44_slice011_frame006	train	scaled_masks	ukbb_preds_3class	64146	0	46	190	516	127	184	3	324
50_slice015_frame002	train	scaled_masks	ukbb_preds_3class	63608	0	48	0	878	87	210	56	649
50_slice003_frame008	train	scaled_masks	ukbb_preds_3class	64930	0	0	0	0	0	606	0	0
22_slice002_frame000	train	scaled_masks	ukbb_preds_3class	64959	0	0	308	0	0	269	0	0
55_slice015_frame022	train	scaled_masks	ukbb_preds_3class	65536	0	0	0	0	0	0	0	0
20_slice004_frame005	train	scaled_masks	ukbb_preds_3class	64502	0	0	433	0	0	601	0	0
22_slice014_frame015	train	scaled_masks	ukbb_preds_3class	63797	0	48	94	985	41	158	20	393
36_slice008_frame000	val	scaled_masks	ukbb_preds_3class	63613	0	52	0	1178	48	29	43	573
32_slice012_frame007	train	scaled_masks	ukbb_preds_3class	64032	0	163	46	687	93	44	14	457
42_slice000_frame011	val	scaled_masks	ukbb_preds_3class	64698	0	4	370	0	0	464	0	0
35_slice000_frame002	val	scaled_masks	ukbb_preds_3class	65536	0	0	0	0	0	0	0	0
35_slice005_frame003	val	scaled_masks	ukbb_preds_3class	64198	0	20	803	20	0	430	15	50
17_slice007_frame024	train	scaled_masks	ukbb_preds_3class	63451	0	86	147	1158	150	196	8	340
17_slice009_frame008	train	scaled_masks	ukbb_preds_3class	63991	0	119	0	620	34	58	36	678
36_slice008_frame017	val	scaled_masks	ukbb_preds_3class	63700	0	64	0	1091	98	69	12	502
30_slice008_frame003	val	scaled_masks	ukbb_preds_3class	63741	0	7	329	673	73	406	1	306
21_slice011_frame015	train	scaled_masks	ukbb_preds_3class	63475	0	55	0	1158	67	42	13	726
17_slice014_frame004	train	scaled_masks	ukbb_preds_3class	65536	0	0	0	0	0	0	0	0
28_slice003_frame005	test	scaled_masks	ukbb_preds_3class	64331	0	17	326	150	4	470	22	216
22_slice008_frame010	train	scaled_masks	ukbb_preds_3class	64082	0	64	0	763	48	125	22	432
31_slice008_frame002	train	scaled_masks	ukbb_preds_3class	63645	0	25	327	658	143	399	0	339
35_slice003_frame001	val	scaled_masks	ukbb_preds_3class	64734	0	0	554	0	0	248	0	0
23_slice012_frame007	train	scaled_masks	ukbb_preds_3class	63860	0	77	211	683	16	241	28	420
50_slice004_frame021	train	scaled_masks	ukbb_preds_3class	64443	0	72	242	275	88	95	1	320
22_slice010_frame015	train	scaled_masks	ukbb_preds_3class	63613	0	74	0	1197	56	50	19	527
32_slice003_frame005	train	scaled_masks	ukbb_preds_3class	64670	0	0	343	0	0	523	0	0
32_slice000_frame007	train	scaled_masks	ukbb_preds_3class	65536	0	0	0	0	0	0	0	0
43_slice013_frame015	train	scaled_masks	ukbb_preds_3class	62874	0	29	668	763	198	655	30	319
55_slice009_frame022	train	scaled_masks	ukbb_preds_3class	63435	0	27	0	1111	153	183	17	610
50_slice010_frame023	train	scaled_masks	ukbb_preds_3class	63477	0	45	0	1143	49	159	13	650
51_slice006_frame018	train	scaled_masks	ukbb_preds_3class	63857	0	38	0	969	74	115	19	464
36_slice012_frame007	val	scaled_masks	ukbb_preds_3class	65536	0	0	0	0	0	0	0	0
52_slice006_frame002	train	scaled_masks	ukbb_preds_3class	63484	0	61	44	1190	75	265	33	384
32_slice007_frame001	train	scaled_masks	ukbb_preds_3class	63566	0	0	1393	0	0	577	0	0
43_slice001_frame016	train	scaled_masks	ukbb_preds_3class	65536	0	0	0	0	0	0	0	0
53_slice003_frame019	train	scaled_masks	ukbb_preds_3class	63925	0	19	744	246	30	467	6	99
53_slice011_frame018	train	scaled_masks	ukbb_preds_3class	63193	0	89	252	1130	113	373	4	382
55_slice008_frame018	train	scaled_masks	ukbb_preds_3class	63558	0	29	0	1037	72	92	18	730
32_slice008_frame015	train	scaled_masks	ukbb_preds_3class	63373	0	64	4	1332	117	156	10	480
50_slice003_frame019	train	scaled_masks	ukbb_preds_3class	64801	0	0	417	0	0	318	0	0
17_slice002_frame014	train	scaled_masks	ukbb_preds_3class	64664	0	0	456	0	0	408	0	8
35_slice006_frame020	val	scaled_masks	ukbb_preds_3class	64030	0	121	56	845	60	97	21	306
55_slice009_frame003	train	scaled_masks	ukbb_preds_3class	63781	0	49	2	851	119	189	21	524
31_slice013_frame010	train	scaled_masks	ukbb_preds_3class	65536	0	0	0	0	0	0	0	0
35_slice012_frame001	val	scaled_masks	ukbb_preds_3class	63403	0	30	74	1145	160	218	6	500
44_slice009_frame000	train	scaled_masks	ukbb_preds_3class	63493	0	82	106	1096	83	211	40	425
31_slice014_frame000	train	scaled_masks	ukbb_preds_3class	65536	0	0	0	0	0	0	0	0
52_slice012_frame011	train	scaled_masks	ukbb_preds_3class	63748	0	74	316	609	9	175	51	554
44_slice014_frame016	train	scaled_masks	ukbb_preds_3class	64174	874	488	0	0	0	0	0	0
55_slice011_frame022	train	scaled_masks	ukbb_preds_3class	64809	526	201	0	0	0	0	0	0
20_slice003_frame016	train	scaled_masks	ukbb_preds_3class	64424	0	0	606	0	0	506	0	0
31_slice001_frame011	train	scaled_masks	ukbb_preds_3class	65201	0	0	189	0	0	146	0	0
55_slice001_frame009	train	scaled_masks	ukbb_preds_3class	64457	0	0	339	0	0	739	0	1
19_slice000_frame020	val	scaled_masks	ukbb_preds_3class	65486	0	50	0	0	0	0	0	0
42_slice010_frame001	val	scaled_masks	ukbb_preds_3class	62648	0	0	1857	28	2	1001	0	0
19_slice011_frame017	val	scaled_masks	ukbb_preds_3class	62801	0	74	164	1408	107	480	14	488
31_slice012_frame000	train	scaled_masks	ukbb_preds_3class	63658	0	0	1044	0	0	834	0	0
32_slice004_frame016	train	scaled_masks	ukbb_preds_3class	64162	0	0	866	0	0	500	0	8
19_slice006_frame016	val	scaled_masks	ukbb_preds_3class	63623	0	58	163	921	106	320	43	302
21_slice016_frame004	train	scaled_masks	ukbb_preds_3class	65536	0	0	0	0	0	0	0	0
20_slice000_frame013	train	scaled_masks	ukbb_preds_3class	65209	0	0	113	0	0	214	0	0
20_slice010_frame006	train	scaled_masks	ukbb_preds_3class	63921	0	47	0	688	125	178	0	577
53_slice006_frame008	train	scaled_masks	ukbb_preds_3class	63755	0	0	827	0	4	948	0	2
30_slice003_frame019	val	scaled_masks	ukbb_preds_3class	64643	0	1	558	0	0	334	0	0
43_slice012_frame000	train	scaled_masks	ukbb_preds_3class	62815	0	23	561	883	175	652	92	335
43_slice017_frame001	train	scaled_masks	ukbb_preds_3class	65536	0	0	0	0	0	0	0	0
42_slice013_frame004	val	scaled_masks	ukbb_preds_3class	63350	0	0	886	126	35	1128	0	11
27_slice007_frame001	test	scaled_masks	ukbb_preds_3class	63282	0	12	14	1356	221	192	5	454
30_slice001_frame017	val	scaled_masks	ukbb_preds_3class	65002	0	0	318	0	0	216	0	0
52_slice001_frame003	train	scaled_masks	ukbb_preds_3class	64962	0	0	202	0	0	372	0	0
22_slice011_frame003	train	scaled_masks	ukbb_preds_3class	63634	0	59	0	1129	77	61	16	560
21_slice016_frame002	train	scaled_masks	ukbb_preds_3class	65536	0	0	0	0	0	0	0	0
26_slice002_frame003	test	scaled_masks	ukbb_preds_3class	64404	1	144	93	517	58	57	25	237
42_slice006_frame002	val	scaled_masks	ukbb_preds_3class	63292	0	0	158	1121	148	504	25	288
20_slice011_frame007	train	scaled_masks	ukbb_preds_3class	64142	0	78	0	621	60	31	18	586
28_slice005_frame011	test	scaled_masks	ukbb_preds_3class	63849	29	119	13	1005	101	97	40	283
27_slice005_frame013	test	scaled_masks	ukbb_preds_3class	63821	0	67	0	1070	97	43	29	409
36_slice005_frame012	val	scaled_masks	ukbb_preds_3class	64341	0	63	39	504	73	110	5	401
26_slice004_frame016	test	scaled_masks	ukbb_preds_3class	63849	5	57	193	854	62	152	73	291
35_slice002_frame008	val	scaled_masks	ukbb_preds_3class	65536	0	0	0	0	0	0	0	0
31_slice009_frame016	train	scaled_masks	ukbb_preds_3class	63568	0	88	498	576	299	370	0	137
21_slice016_frame015	train	scaled_masks	ukbb_preds_3class	65536	0	0	0	0	0	0	0	0
32_slice006_frame013	train	scaled_masks	ukbb_preds_3class	63755	0	0	846	306	53	515	7	54
30_slice001_frame000	val	scaled_masks	ukbb_preds_3class	64992	0	0	145	0	0	399	0	0
22_slice003_frame002	train	scaled_masks	ukbb_preds_3class	64704	0	0	454	0	0	378	0	0
21_slice001_frame015	train	scaled_masks	ukbb_preds_3class	64726	0	0	408	0	0	381	0	21
17_slice010_frame001	train	scaled_masks	ukbb_preds_3class	63391	0	63	0	1267	183	75	4	553
36_slice008_frame011	val	scaled_masks	ukbb_preds_3class	64036	0	78	0	754	104	83	18	463
31_slice013_frame006	train	scaled_masks	ukbb_preds_3class	65536	0	0	0	0	0	0	0	0
22_slice003_frame008	train	scaled_masks	ukbb_preds_3class	64802	0	0	245	0	0	489	0	0
19_slice001_frame008	val	scaled_masks	ukbb_preds_3class	64879	0	41	0	0	0	616	0	0
30_slice009_frame003	val	scaled_masks	ukbb_preds_3class	63620	0	8	43	1098	107	333	25	302
35_slice015_frame011	val	scaled_masks	ukbb_preds_3class	65536	0	0	0	0	0	0	0	0
42_slice007_frame009	val	scaled_masks	ukbb_preds_3class	62935	0	14	110	1510	93	485	22	367
51_slice010_frame004	train	scaled_masks	ukbb_preds_3class	63706	0	78	0	1046	129	55	35	487
22_slice003_frame005	train	scaled_masks	ukbb_preds_3class	64733	0	0	361	0	0	442	0	0
26_slice006_frame007	test	scaled_masks	ukbb_preds_3class	63597	0	56	54	799	64	351	66	549
35_slice003_frame007	val	scaled_masks	ukbb_preds_3class	64940	0	0	93	0	0	503	0	0
22_slice005_frame001	train	scaled_masks	ukbb_preds_3class	64167	0	33	0	763	52	115	7	399
36_slice009_frame010	val	scaled_masks	ukbb_preds_3class	64009	21	95	0	675	63	54	3	616
22_slice012_frame000	train	scaled_masks	ukbb_preds_3class	63494	0	42	0	1257	92	60	13	578
