image	set	methodA	methodB	bg_bg	bg_lv	bg_my	lv_bg	lv_lv	lv_my	my_bg	my_lv	my_my
53_slice008_frame000	train	scaled_masks	plainLearn	63045	0	49	0	1610	11	37	42	742
42_slice014_frame010	val	scaled_masks	plainLearn	62622	0	60	0	1730	25	118	52	929
35_slice000_frame005	val	scaled_masks	plainLearn	65536	0	0	0	0	0	0	0	0
26_slice008_frame002	test	scaled_masks	plainLearn	63022	0	37	0	1501	1	30	140	805
42_slice004_frame007	val	scaled_masks	plainLearn	63911	0	61	0	629	23	169	97	646
28_slice010_frame006	test	scaled_masks	plainLearn	63860	0	68	0	748	8	28	109	715
43_slice003_frame002	train	scaled_masks	plainLearn	64100	0	23	0	527	6	157	138	585
23_slice005_frame000	train	scaled_masks	plainLearn	64013	0	53	0	945	5	13	30	477
50_slice006_frame021	train	scaled_masks	plainLearn	64140	0	89	0	759	15	15	20	498
53_slice011_frame010	train	scaled_masks	plainLearn	63505	0	52	0	899	0	34	94	952
22_slice001_frame021	train	scaled_masks	plainLearn	64981	0	5	0	237	63	80	2	168
43_slice016_frame014	train	scaled_masks	plainLearn	64839	310	387	0	0	0	0	0	0
23_slice016_frame000	train	scaled_masks	plainLearn	65536	0	0	0	0	0	0	0	0
28_slice003_frame008	test	scaled_masks	plainLearn	64361	0	19	0	372	6	128	90	560
19_slice009_frame005	val	scaled_masks	plainLearn	63147	0	58	0	926	2	93	114	1196
35_slice007_frame003	val	scaled_masks	plainLearn	63700	0	82	0	1082	40	17	45	570
26_slice005_frame001	test	scaled_masks	plainLearn	63352	0	101	0	1377	4	9	89	604
28_slice005_frame003	test	scaled_masks	plainLearn	63757	0	88	0	1054	13	10	47	567
43_slice017_frame004	train	scaled_masks	plainLearn	65536	0	0	0	0	0	0	0	0
17_slice012_frame008	train	scaled_masks	plainLearn	64380	0	75	6	728	52	18	27	250
26_slice005_frame015	test	scaled_masks	plainLearn	63486	0	128	0	1268	14	23	78	539
50_slice000_frame019	train	scaled_masks	plainLearn	65536	0	0	0	0	0	0	0	0
53_slice001_frame024	train	scaled_masks	plainLearn	64390	0	45	0	566	35	47	39	414
51_slice011_frame020	train	scaled_masks	plainLearn	63502	0	126	0	1194	1	0	106	607
22_slice011_frame022	train	scaled_masks	plainLearn	63550	0	47	0	1349	10	4	55	521
21_slice005_frame008	train	scaled_masks	plainLearn	64185	0	31	0	706	35	20	31	528
22_slice009_frame022	train	scaled_masks	plainLearn	63647	0	92	0	1308	62	18	14	395
35_slice010_frame023	val	scaled_masks	plainLearn	63426	0	157	0	1368	54	8	27	496
19_slice011_frame002	val	scaled_masks	plainLearn	62862	0	63	0	1420	10	76	110	995
35_slice001_frame023	val	scaled_masks	plainLearn	65109	5	167	0	97	25	2	45	86
30_slice005_frame014	val	scaled_masks	plainLearn	64219	0	41	0	756	63	16	24	417
30_slice004_frame003	val	scaled_masks	plainLearn	64388	0	103	0	555	31	14	32	413
28_slice012_frame013	test	scaled_masks	plainLearn	63675	0	31	0	1068	8	28	111	615
50_slice014_frame015	train	scaled_masks	plainLearn	63673	0	53	0	923	10	41	59	777
22_slice002_frame007	train	scaled_masks	plainLearn	64932	0	24	0	184	51	25	0	320
17_slice000_frame013	train	scaled_masks	plainLearn	64957	0	68	0	201	73	96	26	115
30_slice012_frame016	val	scaled_masks	plainLearn	63619	0	65	0	1199	58	29	16	550
35_slice009_frame023	val	scaled_masks	plainLearn	63546	0	212	0	1239	12	0	59	468
50_slice013_frame022	train	scaled_masks	plainLearn	63440	0	74	0	1196	17	11	38	760
43_slice012_frame010	train	scaled_masks	plainLearn	62783	0	73	0	1604	12	40	86	938
51_slice004_frame009	train	scaled_masks	plainLearn	64367	0	50	0	409	8	15	58	629
35_slice003_frame009	val	scaled_masks	plainLearn	64825	0	148	0	139	1	26	144	253
19_slice006_frame015	val	scaled_masks	plainLearn	63546	0	119	0	1167	13	17	31	643
51_slice009_frame022	train	scaled_masks	plainLearn	63484	0	71	0	1296	21	30	36	598
50_slice012_frame010	train	scaled_masks	plainLearn	63955	0	85	0	574	38	15	10	859
53_slice004_frame023	train	scaled_masks	plainLearn	63708	0	64	0	1087	27	15	41	594
19_slice002_frame012	val	scaled_masks	plainLearn	64512	0	94	0	481	3	1	36	409
43_slice017_frame014	train	scaled_masks	plainLearn	65536	0	0	0	0	0	0	0	0
44_slice001_frame012	train	scaled_masks	plainLearn	65077	0	113	0	154	0	0	82	110
21_slice005_frame007	train	scaled_masks	plainLearn	64191	0	16	0	555	4	70	45	655
35_slice012_frame024	val	scaled_masks	plainLearn	63332	0	100	0	1416	31	20	26	611
26_slice001_frame000	test	scaled_masks	plainLearn	64557	0	19	0	461	0	49	89	361
32_slice012_frame014	train	scaled_masks	plainLearn	63387	0	142	0	1326	48	0	52	581
21_slice014_frame000	train	scaled_masks	plainLearn	63834	0	30	0	1004	13	66	50	539
44_slice003_frame003	train	scaled_masks	plainLearn	64509	0	56	0	386	1	5	73	506
44_slice004_frame019	train	scaled_masks	plainLearn	64080	0	14	0	805	22	109	9	497
21_slice001_frame007	train	scaled_masks	plainLearn	65091	0	11	0	0	0	59	87	288
35_slice009_frame002	val	scaled_masks	plainLearn	63569	0	113	0	1177	59	16	34	568
55_slice005_frame020	train	scaled_masks	plainLearn	63582	0	110	0	1142	1	10	86	605
28_slice008_frame019	test	scaled_masks	plainLearn	63241	0	211	0	1390	3	4	189	498
55_slice015_frame015	train	scaled_masks	plainLearn	65536	0	0	0	0	0	0	0	0
51_slice005_frame021	train	scaled_masks	plainLearn	64030	0	51	0	917	22	23	37	456
30_slice005_frame018	val	scaled_masks	plainLearn	64110	0	50	0	907	53	21	15	380
35_slice015_frame024	val	scaled_masks	plainLearn	63805	0	98	21	1007	18	78	104	405
36_slice009_frame007	val	scaled_masks	plainLearn	63946	0	107	0	833	10	2	53	585
42_slice016_frame006	val	scaled_masks	plainLearn	65536	0	0	0	0	0	0	0	0
27_slice003_frame016	test	scaled_masks	plainLearn	64323	0	89	0	755	31	4	25	309
28_slice011_frame015	test	scaled_masks	plainLearn	63473	0	147	0	1313	62	10	47	484
22_slice004_frame005	train	scaled_masks	plainLearn	64515	0	41	0	456	24	12	37	451
51_slice001_frame008	train	scaled_masks	plainLearn	65032	0	33	0	158	40	23	6	244
51_slice005_frame018	train	scaled_masks	plainLearn	64025	0	94	0	920	5	13	50	429
30_slice007_frame007	val	scaled_masks	plainLearn	64069	0	64	0	607	62	67	67	600
53_slice004_frame024	train	scaled_masks	plainLearn	63662	0	27	0	1116	58	59	14	600
26_slice011_frame001	test	scaled_masks	plainLearn	62793	0	24	0	1671	32	69	67	880
23_slice004_frame015	train	scaled_masks	plainLearn	64271	0	52	0	675	9	14	58	457
19_slice004_frame010	val	scaled_masks	plainLearn	64085	0	79	0	832	17	5	8	510
42_slice012_frame011	val	scaled_masks	plainLearn	62259	0	19	0	1975	108	247	31	897
32_slice007_frame011	train	scaled_masks	plainLearn	63465	0	128	0	1323	20	29	53	518
28_slice012_frame016	test	scaled_masks	plainLearn	63525	0	30	0	1179	45	102	43	612
43_slice008_frame013	train	scaled_masks	plainLearn	63076	0	164	0	1550	36	9	43	658
52_slice007_frame017	train	scaled_masks	plainLearn	63233	0	28	0	1485	39	52	36	663
55_slice013_frame003	train	scaled_masks	plainLearn	65536	0	0	0	0	0	0	0	0
21_slice001_frame006	train	scaled_masks	plainLearn	65074	0	32	0	76	17	11	6	320
53_slice013_frame009	train	scaled_masks	plainLearn	63681	0	86	0	1016	46	44	41	622
28_slice012_frame017	test	scaled_masks	plainLearn	63536	0	22	0	1219	65	54	19	621
44_slice003_frame001	train	scaled_masks	plainLearn	64360	0	106	0	601	13	15	56	385
32_slice001_frame016	train	scaled_masks	plainLearn	64909	0	80	0	251	30	18	19	229
19_slice007_frame002	val	scaled_masks	plainLearn	63237	0	103	0	1295	13	14	37	837
53_slice011_frame015	train	scaled_masks	plainLearn	63190	0	77	0	1363	22	45	72	767
51_slice004_frame016	train	scaled_masks	plainLearn	64218	0	17	0	752	42	93	18	396
31_slice012_frame011	train	scaled_masks	plainLearn	63635	0	86	0	999	55	37	59	665
31_slice001_frame018	train	scaled_masks	plainLearn	65050	0	96	0	230	26	0	2	132
32_slice011_frame016	train	scaled_masks	plainLearn	63279	0	94	0	1461	9	4	56	633
50_slice016_frame020	train	scaled_masks	plainLearn	63915	0	24	6	975	31	125	24	436
21_slice002_frame005	train	scaled_masks	plainLearn	64727	0	32	0	213	28	59	6	471
31_slice012_frame001	train	scaled_masks	plainLearn	63649	0	43	0	996	26	55	65	702
30_slice008_frame007	val	scaled_masks	plainLearn	63723	0	63	9	1108	76	69	100	388
21_slice002_frame016	train	scaled_masks	plainLearn	64444	0	21	0	502	16	82	41	430
55_slice003_frame012	train	scaled_masks	plainLearn	63791	0	127	0	953	82	7	156	420
17_slice005_frame014	train	scaled_masks	plainLearn	63903	0	56	0	1031	9	3	31	503
21_slice014_frame014	train	scaled_masks	plainLearn	63853	0	32	0	979	31	62	18	561
35_slice006_frame000	val	scaled_masks	plainLearn	63954	0	74	0	946	28	12	36	486
52_slice002_frame021	train	scaled_masks	plainLearn	64646	0	7	0	382	48	93	20	340
19_slice009_frame014	val	scaled_masks	plainLearn	62905	0	178	0	1511	22	21	104	795
43_slice004_frame012	train	scaled_masks	plainLearn	63902	0	89	0	905	28	37	43	532
36_slice008_frame015	val	scaled_masks	plainLearn	63803	0	68	0	1062	6	21	60	516
22_slice002_frame024	train	scaled_masks	plainLearn	64850	3	99	0	291	1	23	79	190
30_slice012_frame018	val	scaled_masks	plainLearn	63573	0	50	0	1165	21	63	72	592
36_slice007_frame000	val	scaled_masks	plainLearn	63700	0	76	0	1204	6	1	54	495
35_slice004_frame023	val	scaled_masks	plainLearn	64374	0	142	0	652	52	24	24	268
20_slice001_frame019	train	scaled_masks	plainLearn	64904	0	103	0	254	11	7	49	208
50_slice010_frame007	train	scaled_masks	plainLearn	63882	0	31	0	470	7	24	18	1104
28_slice002_frame006	test	scaled_masks	plainLearn	64635	0	45	0	290	15	61	22	468
53_slice009_frame021	train	scaled_masks	plainLearn	63097	0	92	0	1593	31	4	30	689
23_slice000_frame008	train	scaled_masks	plainLearn	65536	0	0	0	0	0	0	0	0
55_slice014_frame007	train	scaled_masks	plainLearn	65536	0	0	0	0	0	0	0	0
36_slice003_frame018	val	scaled_masks	plainLearn	64330	0	100	0	722	9	8	47	320
27_slice012_frame017	test	scaled_masks	plainLearn	63522	0	76	0	1248	34	40	97	519
28_slice009_frame017	test	scaled_masks	plainLearn	63240	0	142	0	1494	44	5	43	568
43_slice003_frame012	train	scaled_masks	plainLearn	64249	0	108	0	658	19	44	37	421
51_slice007_frame022	train	scaled_masks	plainLearn	63725	0	108	0	1167	54	7	24	451
42_slice000_frame010	val	scaled_masks	plainLearn	64702	0	0	368	2	32	411	0	21
36_slice001_frame002	val	scaled_masks	plainLearn	64686	56	207	0	297	7	0	164	119
31_slice003_frame000	train	scaled_masks	plainLearn	64571	0	10	0	498	62	98	14	283
22_slice013_frame005	train	scaled_masks	plainLearn	64002	0	73	0	884	6	15	59	497
36_slice007_frame009	val	scaled_masks	plainLearn	64058	0	73	0	712	19	2	33	639
28_slice005_frame002	test	scaled_masks	plainLearn	63689	0	81	0	1180	56	28	15	487
52_slice005_frame005	train	scaled_masks	plainLearn	63978	0	37	0	755	118	82	0	566
43_slice000_frame008	train	scaled_masks	plainLearn	65536	0	0	0	0	0	0	0	0
51_slice002_frame023	train	scaled_masks	plainLearn	64675	0	26	0	452	62	48	10	263
22_slice009_frame008	train	scaled_masks	plainLearn	64065	0	66	0	716	62	1	38	588
51_slice004_frame011	train	scaled_masks	plainLearn	64354	0	49	0	388	11	48	48	638
26_slice003_frame010	test	scaled_masks	plainLearn	64284	0	128	0	464	67	7	12	574
55_slice000_frame006	train	scaled_masks	plainLearn	64776	0	16	0	190	7	41	32	474
21_slice000_frame003	train	scaled_masks	plainLearn	65536	0	0	0	0	0	0	0	0
23_slice002_frame005	train	scaled_masks	plainLearn	64939	0	24	0	110	75	61	13	314
27_slice013_frame003	test	scaled_masks	plainLearn	65536	0	0	0	0	0	0	0	0
27_slice005_frame006	test	scaled_masks	plainLearn	63985	0	38	0	649	30	80	16	738
20_slice007_frame021	train	scaled_masks	plainLearn	63588	0	38	0	1232	0	37	69	572
28_slice007_frame013	test	scaled_masks	plainLearn	63446	0	173	0	1341	71	1	77	427
50_slice005_frame016	train	scaled_masks	plainLearn	64223	0	77	0	688	9	38	32	469
53_slice001_frame013	train	scaled_masks	plainLearn	64432	0	102	0	551	16	25	45	365
52_slice000_frame011	train	scaled_masks	plainLearn	65536	0	0	0	0	0	0	0	0
26_slice009_frame019	test	scaled_masks	plainLearn	62939	0	87	0	1632	16	21	43	798
51_slice000_frame023	train	scaled_masks	plainLearn	65120	0	40	0	127	3	19	20	207
42_slice006_frame010	val	scaled_masks	plainLearn	63145	0	25	0	1556	64	74	32	640
50_slice016_frame021	train	scaled_masks	plainLearn	63878	0	63	3	957	19	81	44	491
55_slice015_frame001	train	scaled_masks	plainLearn	65536	0	0	0	0	0	0	0	0
53_slice007_frame020	train	scaled_masks	plainLearn	63265	0	118	0	1435	13	10	54	641
50_slice007_frame008	train	scaled_masks	plainLearn	64137	0	18	0	268	8	81	26	998
23_slice016_frame012	train	scaled_masks	plainLearn	65536	0	0	0	0	0	0	0	0
55_slice006_frame009	train	scaled_masks	plainLearn	63808	0	78	0	786	11	11	65	777
55_slice016_frame005	train	scaled_masks	plainLearn	65536	0	0	0	0	0	0	0	0
53_slice012_frame009	train	scaled_masks	plainLearn	63585	0	149	0	934	5	26	71	766
53_slice013_frame022	train	scaled_masks	plainLearn	63024	0	101	0	1472	17	9	57	856
17_slice010_frame004	train	scaled_masks	plainLearn	63778	0	92	0	897	10	20	152	587
35_slice010_frame024	val	scaled_masks	plainLearn	63425	0	141	0	1314	60	18	59	519
22_slice015_frame009	train	scaled_masks	plainLearn	65536	0	0	0	0	0	0	0	0
27_slice004_frame014	test	scaled_masks	plainLearn	64035	0	82	0	998	39	12	29	341
50_slice002_frame001	train	scaled_masks	plainLearn	64909	0	54	0	237	17	7	20	292
50_slice015_frame000	train	scaled_masks	plainLearn	63496	0	58	0	1059	10	73	125	715
51_slice005_frame003	train	scaled_masks	plainLearn	64031	0	96	0	893	26	7	6	477
27_slice011_frame007	test	scaled_masks	plainLearn	64387	901	248	0	0	0	0	0	0
30_slice007_frame011	val	scaled_masks	plainLearn	63958	0	30	0	739	14	69	88	638
51_slice008_frame005	train	scaled_masks	plainLearn	63759	0	58	0	1036	49	12	12	610
42_slice016_frame004	val	scaled_masks	plainLearn	65536	0	0	0	0	0	0	0	0
23_slice014_frame000	train	scaled_masks	plainLearn	63570	0	44	0	1251	20	25	30	596
42_slice001_frame014	val	scaled_masks	plainLearn	64521	0	2	0	385	49	197	46	336
44_slice001_frame013	train	scaled_masks	plainLearn	65087	0	100	0	199	14	0	20	116
42_slice000_frame003	val	scaled_masks	plainLearn	65536	0	0	0	0	0	0	0	0
43_slice000_frame014	train	scaled_masks	plainLearn	65536	0	0	0	0	0	0	0	0
32_slice001_frame011	train	scaled_masks	plainLearn	64883	0	119	0	276	13	14	56	175
42_slice003_frame001	val	scaled_masks	plainLearn	63955	0	12	0	561	30	265	143	570
42_slice002_frame008	val	scaled_masks	plainLearn	64465	0	42	0	526	15	79	53	356
22_slice003_frame003	train	scaled_masks	plainLearn	64595	0	78	0	462	9	6	25	361
26_slice012_frame004	test	scaled_masks	plainLearn	63108	0	24	0	1369	280	119	0	636
31_slice001_frame004	train	scaled_masks	plainLearn	65192	0	9	1	80	109	63	0	82
30_slice010_frame000	val	scaled_masks	plainLearn	63464	0	79	0	1307	40	14	66	566
21_slice014_frame009	train	scaled_masks	plainLearn	63993	0	85	0	733	10	90	86	539
23_slice004_frame017	train	scaled_masks	plainLearn	64180	0	85	0	725	9	28	85	424
26_slice000_frame012	test	scaled_masks	plainLearn	65536	0	0	0	0	0	0	0	0
43_slice000_frame013	train	scaled_masks	plainLearn	65536	0	0	0	0	0	0	0	0
31_slice010_frame004	train	scaled_masks	plainLearn	63727	0	10	0	875	54	56	7	807
55_slice015_frame007	train	scaled_masks	plainLearn	65536	0	0	0	0	0	0	0	0
31_slice000_frame016	train	scaled_masks	plainLearn	65536	0	0	0	0	0	0	0	0
43_slice013_frame004	train	scaled_masks	plainLearn	63442	0	136	0	983	20	10	29	916
50_slice000_frame003	train	scaled_masks	plainLearn	65536	0	0	0	0	0	0	0	0
32_slice004_frame005	train	scaled_masks	plainLearn	64358	0	94	0	417	92	37	2	536
19_slice009_frame019	val	scaled_masks	plainLearn	62932	0	83	0	1546	5	32	91	847
30_slice008_frame005	val	scaled_masks	plainLearn	63789	0	46	5	1066	64	54	45	467
35_slice004_frame013	val	scaled_masks	plainLearn	64459	0	167	0	472	65	56	35	282
44_slice012_frame004	train	scaled_masks	plainLearn	65536	0	0	0	0	0	0	0	0
50_slice014_frame024	train	scaled_masks	plainLearn	63491	0	22	0	1116	9	65	38	795
21_slice003_frame012	train	scaled_masks	plainLearn	64194	0	43	0	767	25	23	47	437
32_slice002_frame006	train	scaled_masks	plainLearn	64866	0	122	0	155	16	2	7	368
20_slice009_frame019	train	scaled_masks	plainLearn	63341	0	59	0	1412	15	16	42	651
51_slice007_frame021	train	scaled_masks	plainLearn	63738	0	109	0	1131	26	6	43	483
28_slice008_frame015	test	scaled_masks	plainLearn	63339	0	167	0	1444	25	2	73	486
30_slice014_frame016	val	scaled_masks	plainLearn	65536	0	0	0	0	0	0	0	0
50_slice007_frame015	train	scaled_masks	plainLearn	64013	0	76	0	878	24	6	22	517
51_slice001_frame021	train	scaled_masks	plainLearn	64926	0	50	0	261	33	22	15	229
20_slice001_frame010	train	scaled_masks	plainLearn	64956	0	43	0	0	0	132	182	223
51_slice006_frame012	train	scaled_masks	plainLearn	64101	0	14	0	689	21	32	62	617
55_slice015_frame018	train	scaled_masks	plainLearn	65536	0	0	0	0	0	0	0	0
42_slice011_frame004	val	scaled_masks	plainLearn	63064	0	52	0	1176	31	68	83	1062
21_slice008_frame017	train	scaled_masks	plainLearn	63487	0	49	0	1271	11	18	28	672
20_slice007_frame002	train	scaled_masks	plainLearn	63606	0	35	0	1102	0	32	115	646
30_slice000_frame018	val	scaled_masks	plainLearn	65536	0	0	0	0	0	0	0	0
27_slice009_frame016	test	scaled_masks	plainLearn	63266	0	61	0	1520	33	8	40	608
22_slice013_frame024	train	scaled_masks	plainLearn	63527	0	57	0	1310	6	17	44	575
23_slice006_frame004	train	scaled_masks	plainLearn	63920	0	39	0	887	46	40	23	581
22_slice015_frame004	train	scaled_masks	plainLearn	64172	0	0	801	48	0	480	4	31
17_slice005_frame002	train	scaled_masks	plainLearn	63738	0	47	0	1092	25	20	24	590
26_slice010_frame015	test	scaled_masks	plainLearn	63032	0	94	0	1428	18	43	77	844
32_slice008_frame014	train	scaled_masks	plainLearn	63377	0	64	0	1426	32	27	28	582
26_slice014_frame018	test	scaled_masks	plainLearn	64630	599	307	0	0	0	0	0	0
43_slice016_frame016	train	scaled_masks	plainLearn	64120	887	529	0	0	0	0	0	0
23_slice007_frame012	train	scaled_masks	plainLearn	63576	0	33	0	1279	51	42	10	545
51_slice002_frame010	train	scaled_masks	plainLearn	64801	0	45	0	209	20	48	7	406
51_slice002_frame009	train	scaled_masks	plainLearn	64818	0	80	0	221	21	13	18	365
21_slice015_frame003	train	scaled_masks	plainLearn	65536	0	0	0	0	0	0	0	0
35_slice002_frame020	val	scaled_masks	plainLearn	64806	0	272	0	255	4	0	76	123
51_slice001_frame010	train	scaled_masks	plainLearn	65070	0	39	0	128	59	29	6	205
36_slice009_frame001	val	scaled_masks	plainLearn	63605	0	108	0	1273	18	5	57	470
50_slice008_frame010	train	scaled_masks	plainLearn	64017	0	47	0	445	6	22	57	942
22_slice004_frame001	train	scaled_masks	plainLearn	64406	0	26	0	656	36	39	10	363
22_slice000_frame011	train	scaled_masks	plainLearn	65536	0	0	0	0	0	0	0	0
21_slice008_frame019	train	scaled_masks	plainLearn	63450	0	106	0	1316	62	8	16	578
23_slice009_frame003	train	scaled_masks	plainLearn	63460	0	116	0	1198	24	29	56	653
20_slice005_frame006	train	scaled_masks	plainLearn	64209	0	100	0	432	28	3	44	720
27_slice006_frame015	test	scaled_masks	plainLearn	63511	0	144	0	1306	93	36	46	400
31_slice004_frame012	train	scaled_masks	plainLearn	64387	0	130	0	696	18	2	57	246
51_slice012_frame002	train	scaled_masks	plainLearn	63546	0	35	0	1229	87	64	25	550
55_slice011_frame014	train	scaled_masks	plainLearn	65536	0	0	0	0	0	0	0	0
44_slice001_frame018	train	scaled_masks	plainLearn	65049	0	137	0	185	0	0	62	103
23_slice016_frame013	train	scaled_masks	plainLearn	65536	0	0	0	0	0	0	0	0
20_slice006_frame008	train	scaled_masks	plainLearn	64057	0	62	0	564	54	12	46	741
17_slice011_frame012	train	scaled_masks	plainLearn	63928	0	18	0	817	7	54	109	603
19_slice013_frame019	val	scaled_masks	plainLearn	62835	0	57	0	1495	46	73	63	967
43_slice016_frame019	train	scaled_masks	plainLearn	63370	0	4	963	359	0	542	3	295
36_slice000_frame019	val	scaled_masks	plainLearn	64977	0	13	212	52	22	178	11	71
55_slice004_frame017	train	scaled_masks	plainLearn	63744	0	111	0	1035	3	17	145	481
42_slice007_frame001	val	scaled_masks	plainLearn	62755	0	19	0	1593	19	165	99	886
30_slice004_frame000	val	scaled_masks	plainLearn	64262	0	114	0	665	26	26	75	368
36_slice001_frame023	val	scaled_masks	plainLearn	64965	0	15	74	208	32	144	17	81
17_slice006_frame014	train	scaled_masks	plainLearn	63705	0	87	0	1165	23	12	28	516
22_slice006_frame003	train	scaled_masks	plainLearn	64061	0	66	0	932	22	9	21	425
26_slice012_frame017	test	scaled_masks	plainLearn	62906	0	44	0	1484	32	89	84	897
17_slice001_frame002	train	scaled_masks	plainLearn	64662	0	4	0	364	100	102	3	301
42_slice011_frame017	val	scaled_masks	plainLearn	62314	0	25	0	2050	13	131	68	935
42_slice015_frame014	val	scaled_masks	plainLearn	62825	0	18	0	1650	34	190	21	798
26_slice004_frame017	test	scaled_masks	plainLearn	63800	0	92	0	1109	88	22	11	414
22_slice002_frame022	train	scaled_masks	plainLearn	64803	0	71	0	315	36	27	71	213
22_slice002_frame018	train	scaled_masks	plainLearn	64843	0	49	0	343	16	20	33	232
30_slice006_frame009	val	scaled_masks	plainLearn	64104	0	38	0	745	83	109	38	419
53_slice003_frame023	train	scaled_masks	plainLearn	63879	0	18	0	936	73	88	11	531
23_slice005_frame007	train	scaled_masks	plainLearn	64202	0	21	1	545	93	93	47	534
26_slice004_frame023	test	scaled_masks	plainLearn	63728	0	111	0	1120	47	17	45	468
55_slice011_frame006	train	scaled_masks	plainLearn	65536	0	0	0	0	0	0	0	0
22_slice014_frame012	train	scaled_masks	plainLearn	64114	0	34	0	791	40	125	63	369
23_slice012_frame011	train	scaled_masks	plainLearn	63286	0	98	0	1427	54	8	24	639
50_slice013_frame018	train	scaled_masks	plainLearn	63489	0	90	0	1169	10	13	27	738
51_slice014_frame017	train	scaled_masks	plainLearn	65536	0	0	0	0	0	0	0	0
36_slice003_frame021	val	scaled_masks	plainLearn	64366	7	118	0	672	9	13	68	283
28_slice012_frame007	test	scaled_masks	plainLearn	65536	0	0	0	0	0	0	0	0
27_slice003_frame006	test	scaled_masks	plainLearn	64435	0	14	0	284	22	149	62	570
23_slice015_frame007	train	scaled_masks	plainLearn	65536	0	0	0	0	0	0	0	0
50_slice009_frame013	train	scaled_masks	plainLearn	63833	0	74	0	868	8	1	56	696
50_slice005_frame012	train	scaled_masks	plainLearn	64511	0	11	0	299	1	54	72	588
36_slice008_frame022	val	scaled_masks	plainLearn	63607	0	65	0	1258	54	22	46	484
44_slice009_frame011	train	scaled_masks	plainLearn	63621	0	127	0	1221	26	8	53	480
53_slice005_frame000	train	scaled_masks	plainLearn	63480	0	56	0	1265	31	34	29	641
44_slice005_frame019	train	scaled_masks	plainLearn	63907	0	25	0	975	53	63	9	504
51_slice005_frame014	train	scaled_masks	plainLearn	64110	0	29	0	886	47	35	25	404
55_slice016_frame015	train	scaled_masks	plainLearn	65536	0	0	0	0	0	0	0	0
19_slice000_frame019	val	scaled_masks	plainLearn	65536	0	0	0	0	0	0	0	0
53_slice014_frame024	train	scaled_masks	plainLearn	63139	0	40	0	1397	29	23	61	847
50_slice001_frame013	train	scaled_masks	plainLearn	65536	0	0	0	0	0	0	0	0
23_slice015_frame016	train	scaled_masks	plainLearn	65300	155	81	0	0	0	0	0	0
43_slice014_frame003	train	scaled_masks	plainLearn	63368	0	97	0	1055	7	34	101	874
19_slice011_frame006	val	scaled_masks	plainLearn	63234	0	62	0	944	5	134	95	1062
43_slice003_frame008	train	scaled_masks	plainLearn	64418	0	89	0	487	9	34	78	421
17_slice006_frame007	train	scaled_masks	plainLearn	63974	0	69	0	696	43	12	55	687
44_slice011_frame012	train	scaled_masks	plainLearn	63633	0	88	0	1194	34	9	44	534
28_slice010_frame009	test	scaled_masks	plainLearn	63851	3	212	0	765	9	33	168	495
28_slice004_frame001	test	scaled_masks	plainLearn	63944	0	71	0	962	60	63	21	415
43_slice006_frame019	train	scaled_masks	plainLearn	63389	0	166	0	1282	23	6	67	603
36_slice006_frame021	val	scaled_masks	plainLearn	63822	0	58	0	1101	33	32	48	442
19_slice003_frame002	val	scaled_masks	plainLearn	64287	0	137	0	530	17	4	34	527
19_slice001_frame011	val	scaled_masks	plainLearn	64812	0	45	0	310	16	30	17	306
28_slice004_frame000	test	scaled_masks	plainLearn	63933	0	89	0	970	74	82	22	366
53_slice006_frame004	train	scaled_masks	plainLearn	63520	0	87	0	1120	51	29	23	706
43_slice009_frame008	train	scaled_masks	plainLearn	63287	0	70	0	1319	32	25	42	761
35_slice004_frame007	val	scaled_masks	plainLearn	64504	0	47	0	393	47	17	6	522
28_slice011_frame014	test	scaled_masks	plainLearn	63520	0	116	0	1306	41	5	41	507
55_slice008_frame005	train	scaled_masks	plainLearn	63911	0	79	0	794	5	16	59	672
23_slice006_frame016	train	scaled_masks	plainLearn	63801	0	26	0	1027	50	73	27	532
53_slice014_frame022	train	scaled_masks	plainLearn	63110	0	75	0	1291	17	35	76	932
27_slice010_frame011	test	scaled_masks	plainLearn	63329	0	81	0	1466	39	2	22	597
23_slice006_frame009	train	scaled_masks	plainLearn	63972	0	29	0	883	70	53	12	517
36_slice001_frame017	val	scaled_masks	plainLearn	64860	0	26	31	345	29	56	19	170
30_slice003_frame003	val	scaled_masks	plainLearn	64711	0	131	0	341	29	19	53	252
26_slice013_frame000	test	scaled_masks	plainLearn	62810	0	27	0	1571	36	136	72	884
51_slice002_frame022	train	scaled_masks	plainLearn	64670	0	19	0	456	53	50	10	278
26_slice004_frame007	test	scaled_masks	plainLearn	64105	0	120	0	639	44	6	42	580
21_slice016_frame011	train	scaled_masks	plainLearn	65536	0	0	0	0	0	0	0	0
50_slice011_frame018	train	scaled_masks	plainLearn	63468	0	69	0	1137	5	30	67	760
19_slice005_frame001	val	scaled_masks	plainLearn	63685	0	111	0	997	19	6	84	634
31_slice004_frame015	train	scaled_masks	plainLearn	64276	0	105	0	739	16	22	66	312
53_slice000_frame003	train	scaled_masks	plainLearn	64785	0	16	0	277	63	89	10	296
51_slice010_frame023	train	scaled_masks	plainLearn	63470	0	69	0	1348	34	11	16	588
55_slice001_frame008	train	scaled_masks	plainLearn	64500	0	15	0	276	28	82	39	596
28_slice013_frame009	test	scaled_masks	plainLearn	65536	0	0	0	0	0	0	0	0
50_slice005_frame021	train	scaled_masks	plainLearn	64271	0	54	0	645	9	18	39	500
