image	set	methodA	methodB	bg_bg	bg_lv	bg_my	lv_bg	lv_lv	lv_my	my_bg	my_lv	my_my
55_slice008_frame000	train	scaled_masks	doubleTransferLearn	63441	0	79	0	1300	28	10	22	656
20_slice003_frame010	train	scaled_masks	doubleTransferLearn	64549	0	20	0	411	2	25	44	485
26_slice008_frame019	test	scaled_masks	doubleTransferLearn	63002	0	31	0	1635	28	53	27	760
17_slice011_frame000	train	scaled_masks	doubleTransferLearn	63448	0	51	0	1337	10	27	45	618
17_slice004_frame008	train	scaled_masks	doubleTransferLearn	64179	0	24	0	530	43	20	4	736
55_slice009_frame023	train	scaled_masks	doubleTransferLearn	63426	0	133	0	1277	45	13	20	622
19_slice005_frame006	val	scaled_masks	doubleTransferLearn	63971	0	103	0	518	2	16	68	858
26_slice006_frame016	test	scaled_masks	doubleTransferLearn	63343	0	0	0	1416	11	83	27	656
44_slice012_frame016	train	scaled_masks	doubleTransferLearn	63722	0	86	0	1127	5	2	65	529
51_slice008_frame016	train	scaled_masks	doubleTransferLearn	63569	0	38	0	1218	3	46	66	596
50_slice015_frame014	train	scaled_masks	doubleTransferLearn	63746	0	57	0	823	15	26	81	788
31_slice002_frame007	train	scaled_masks	doubleTransferLearn	65046	0	7	0	235	20	32	9	187
27_slice000_frame010	test	scaled_masks	doubleTransferLearn	65034	0	4	0	145	12	99	19	223
50_slice009_frame004	train	scaled_masks	doubleTransferLearn	63774	0	44	0	823	84	26	0	785
22_slice012_frame009	train	scaled_masks	doubleTransferLearn	64184	0	63	0	667	2	18	56	546
26_slice008_frame017	test	scaled_masks	doubleTransferLearn	62979	0	14	0	1632	61	97	5	748
43_slice008_frame012	train	scaled_masks	doubleTransferLearn	63146	0	71	0	1591	25	21	22	660
26_slice005_frame011	test	scaled_masks	doubleTransferLearn	63740	0	75	0	925	28	47	38	683
23_slice005_frame003	train	scaled_masks	doubleTransferLearn	64024	0	9	0	857	19	57	31	539
22_slice009_frame009	train	scaled_masks	doubleTransferLearn	64064	0	45	0	741	3	22	53	608
36_slice006_frame018	val	scaled_masks	doubleTransferLearn	63788	0	41	0	1120	62	80	2	443
42_slice004_frame001	val	scaled_masks	doubleTransferLearn	63684	0	22	0	883	22	145	93	687
30_slice009_frame017	val	scaled_masks	doubleTransferLearn	63742	0	108	0	967	53	29	58	579
27_slice006_frame019	test	scaled_masks	doubleTransferLearn	63606	0	30	0	1164	25	50	59	602
51_slice004_frame001	train	scaled_masks	doubleTransferLearn	64137	0	99	0	848	25	0	42	385
32_slice003_frame006	train	scaled_masks	doubleTransferLearn	64608	0	61	0	262	28	13	28	536
21_slice008_frame003	train	scaled_masks	doubleTransferLearn	63584	0	86	0	1068	49	4	22	723
51_slice010_frame012	train	scaled_masks	doubleTransferLearn	63812	0	37	0	883	63	28	25	688
28_slice001_frame017	test	scaled_masks	doubleTransferLearn	64765	0	86	0	351	11	7	58	258
26_slice012_frame011	test	scaled_masks	doubleTransferLearn	63788	0	1	897	150	4	358	4	334
28_slice013_frame001	test	scaled_masks	doubleTransferLearn	63945	0	0	938	51	0	466	4	132
51_slice003_frame009	train	scaled_masks	doubleTransferLearn	64611	0	91	0	290	2	1	38	503
52_slice007_frame011	train	scaled_masks	doubleTransferLearn	63581	0	38	0	977	41	65	24	810
52_slice010_frame010	train	scaled_masks	doubleTransferLearn	63553	0	84	0	901	21	24	55	898
50_slice016_frame014	train	scaled_masks	doubleTransferLearn	65536	0	0	0	0	0	0	0	0
36_slice003_frame004	val	scaled_masks	doubleTransferLearn	64309	0	124	0	688	15	6	38	356
55_slice003_frame007	train	scaled_masks	doubleTransferLearn	63799	0	64	0	1004	8	12	45	604
28_slice008_frame004	test	scaled_masks	doubleTransferLearn	63601	0	69	0	1084	21	39	60	662
50_slice003_frame001	train	scaled_masks	doubleTransferLearn	64729	0	25	0	349	56	10	3	364
22_slice011_frame017	train	scaled_masks	doubleTransferLearn	63588	0	52	0	1302	1	11	45	537
51_slice002_frame011	train	scaled_masks	doubleTransferLearn	64827	0	10	0	218	11	43	13	414
52_slice006_frame019	train	scaled_masks	doubleTransferLearn	63545	0	30	0	1323	68	35	23	512
52_slice003_frame000	train	scaled_masks	doubleTransferLearn	64381	0	21	0	604	48	90	5	387
53_slice008_frame022	train	scaled_masks	doubleTransferLearn	63124	0	61	0	1569	4	23	33	722
43_slice014_frame011	train	scaled_masks	doubleTransferLearn	63038	0	67	0	1467	6	10	45	903
55_slice001_frame012	train	scaled_masks	doubleTransferLearn	64515	0	51	0	498	0	8	61	403
22_slice000_frame004	train	scaled_masks	doubleTransferLearn	65536	0	0	0	0	0	0	0	0
19_slice005_frame018	val	scaled_masks	doubleTransferLearn	63810	0	126	0	966	2	3	40	589
20_slice001_frame005	train	scaled_masks	doubleTransferLearn	65074	0	9	0	0	0	76	23	354
51_slice013_frame012	train	scaled_masks	doubleTransferLearn	65536	0	0	0	0	0	0	0	0
21_slice014_frame008	train	scaled_masks	doubleTransferLearn	65536	0	0	0	0	0	0	0	0
36_slice005_frame018	val	scaled_masks	doubleTransferLearn	64065	0	90	0	929	22	8	17	405
22_slice015_frame002	train	scaled_masks	doubleTransferLearn	63779	23	168	0	1017	2	38	172	337
28_slice013_frame010	test	scaled_masks	doubleTransferLearn	65536	0	0	0	0	0	0	0	0
35_slice015_frame008	val	scaled_masks	doubleTransferLearn	65536	0	0	0	0	0	0	0	0
53_slice013_frame006	train	scaled_masks	doubleTransferLearn	63606	0	83	0	1065	21	10	33	718
21_slice012_frame015	train	scaled_masks	doubleTransferLearn	63561	0	42	0	1173	5	20	20	715
53_slice004_frame011	train	scaled_masks	doubleTransferLearn	63905	0	58	0	857	48	40	3	625
30_slice005_frame024	val	scaled_masks	doubleTransferLearn	64103	0	57	0	889	73	47	18	349
36_slice008_frame005	val	scaled_masks	doubleTransferLearn	63879	0	86	0	992	37	10	20	512
31_slice001_frame017	train	scaled_masks	doubleTransferLearn	65102	0	45	0	243	4	4	40	98
22_slice013_frame019	train	scaled_masks	doubleTransferLearn	63597	0	45	0	1258	8	11	81	536
35_slice000_frame011	val	scaled_masks	doubleTransferLearn	65536	0	0	0	0	0	0	0	0
19_slice004_frame014	val	scaled_masks	doubleTransferLearn	64094	0	56	0	812	62	10	17	485
43_slice015_frame018	train	scaled_masks	doubleTransferLearn	62979	0	59	0	1424	20	38	83	933
53_slice002_frame007	train	scaled_masks	doubleTransferLearn	64316	0	100	0	368	7	7	59	679
27_slice000_frame014	test	scaled_masks	doubleTransferLearn	64996	0	3	0	215	72	69	1	180
35_slice013_frame003	val	scaled_masks	doubleTransferLearn	63610	0	66	0	1084	96	45	23	612
53_slice007_frame024	train	scaled_masks	doubleTransferLearn	63178	0	63	0	1539	16	17	43	680
43_slice013_frame017	train	scaled_masks	doubleTransferLearn	62822	0	39	0	1595	12	53	56	959
50_slice010_frame023	train	scaled_masks	doubleTransferLearn	63466	0	56	0	1192	0	24	58	740
52_slice010_frame003	train	scaled_masks	doubleTransferLearn	63111	0	26	0	1501	34	29	57	778
27_slice010_frame006	test	scaled_masks	doubleTransferLearn	63993	0	87	0	823	55	1	19	558
30_slice003_frame024	val	scaled_masks	doubleTransferLearn	64668	0	11	2	400	107	146	8	194
17_slice008_frame001	train	scaled_masks	doubleTransferLearn	63354	0	19	0	1454	25	52	24	608
27_slice001_frame004	test	scaled_masks	doubleTransferLearn	64760	0	37	0	271	23	39	50	356
23_slice000_frame005	train	scaled_masks	doubleTransferLearn	65536	0	0	0	0	0	0	0	0
52_slice005_frame022	train	scaled_masks	doubleTransferLearn	63841	0	62	0	1059	35	41	15	483
21_slice007_frame000	train	scaled_masks	doubleTransferLearn	63470	0	40	0	1235	12	40	39	700
