image	set	methodA	methodB	bg_bg	bg_lv	bg_my	lv_bg	lv_lv	lv_my	my_bg	my_lv	my_my
53_slice008_frame000	train	scaled_masks	baseModel	63094	0	0	0	1488	133	214	0	607
42_slice014_frame010	val	scaled_masks	baseModel	62670	0	12	476	939	340	680	4	415
35_slice000_frame005	val	scaled_masks	baseModel	65536	0	0	0	0	0	0	0	0
26_slice008_frame002	test	scaled_masks	baseModel	63056	0	3	0	1455	47	74	43	858
42_slice004_frame007	val	scaled_masks	baseModel	63954	0	18	0	585	67	333	178	401
28_slice010_frame006	test	scaled_masks	baseModel	63899	0	29	0	679	77	150	1	701
43_slice003_frame002	train	scaled_masks	baseModel	64119	0	4	0	514	19	378	117	385
23_slice005_frame000	train	scaled_masks	baseModel	64063	0	3	0	824	126	138	0	382
50_slice006_frame021	train	scaled_masks	baseModel	64198	0	31	0	698	76	66	2	465
53_slice011_frame010	train	scaled_masks	baseModel	63506	0	51	0	843	56	157	10	913
22_slice001_frame021	train	scaled_masks	baseModel	64986	0	0	300	0	0	249	0	1
43_slice016_frame014	train	scaled_masks	baseModel	63544	1196	796	0	0	0	0	0	0
23_slice016_frame000	train	scaled_masks	baseModel	65536	0	0	0	0	0	0	0	0
28_slice003_frame008	test	scaled_masks	baseModel	64380	0	0	0	296	82	365	1	412
19_slice009_frame005	val	scaled_masks	baseModel	63205	0	0	0	794	134	493	11	899
35_slice007_frame003	val	scaled_masks	baseModel	63721	0	61	0	1028	94	123	26	483
26_slice005_frame001	test	scaled_masks	baseModel	63322	6	125	0	1323	58	48	79	575
28_slice005_frame003	test	scaled_masks	baseModel	63840	0	5	4	849	214	265	0	359
43_slice017_frame004	train	scaled_masks	baseModel	65536	0	0	0	0	0	0	0	0
17_slice012_frame008	train	scaled_masks	baseModel	64450	0	5	73	455	258	88	0	207
26_slice005_frame015	test	scaled_masks	baseModel	63487	22	105	0	1217	65	64	100	476
50_slice000_frame019	train	scaled_masks	baseModel	65536	0	0	0	0	0	0	0	0
53_slice001_frame024	train	scaled_masks	baseModel	64428	0	7	46	489	66	258	1	241
51_slice011_frame020	train	scaled_masks	baseModel	63626	0	2	59	970	166	125	0	588
22_slice011_frame022	train	scaled_masks	baseModel	63582	0	15	0	1236	123	65	7	508
21_slice005_frame008	train	scaled_masks	baseModel	64214	0	2	0	613	128	186	0	393
22_slice009_frame022	train	scaled_masks	baseModel	63686	0	53	4	1214	152	68	7	352
35_slice010_frame023	val	scaled_masks	baseModel	63529	0	54	6	1204	212	58	0	473
19_slice011_frame002	val	scaled_masks	baseModel	62919	0	6	0	1320	110	180	40	961
35_slice001_frame023	val	scaled_masks	baseModel	65281	0	0	122	0	0	133	0	0
30_slice005_frame014	val	scaled_masks	baseModel	64260	0	0	31	637	151	237	0	220
30_slice004_frame003	val	scaled_masks	baseModel	64489	0	2	0	483	103	145	15	299
28_slice012_frame013	test	scaled_masks	baseModel	63700	0	6	0	1013	63	179	3	572
50_slice014_frame015	train	scaled_masks	baseModel	63702	0	24	0	835	98	111	1	765
22_slice002_frame007	train	scaled_masks	baseModel	64951	0	5	15	125	95	148	0	197
17_slice000_frame013	train	scaled_masks	baseModel	65025	0	0	274	0	0	235	0	2
30_slice012_frame016	val	scaled_masks	baseModel	63683	0	1	3	883	371	240	0	355
35_slice009_frame023	val	scaled_masks	baseModel	63675	0	83	0	1157	94	10	8	509
50_slice013_frame022	train	scaled_masks	baseModel	63509	0	5	0	1111	102	54	0	755
43_slice012_frame010	train	scaled_masks	baseModel	62854	0	2	0	1519	97	186	29	849
51_slice004_frame009	train	scaled_masks	baseModel	64409	0	8	0	384	33	73	12	617
35_slice003_frame009	val	scaled_masks	baseModel	64973	0	0	16	65	59	345	0	78
19_slice006_frame015	val	scaled_masks	baseModel	63592	0	73	0	1099	81	76	10	605
51_slice009_frame022	train	scaled_masks	baseModel	63547	0	8	0	1202	115	87	2	575
50_slice012_frame010	train	scaled_masks	baseModel	63965	0	75	0	435	177	52	0	832
53_slice004_frame023	train	scaled_masks	baseModel	63771	0	1	0	973	141	127	3	520
19_slice002_frame012	val	scaled_masks	baseModel	64597	0	9	0	459	25	100	57	289
43_slice017_frame014	train	scaled_masks	baseModel	64651	591	294	0	0	0	0	0	0
44_slice001_frame012	train	scaled_masks	baseModel	65187	0	3	154	0	0	192	0	0
21_slice005_frame007	train	scaled_masks	baseModel	64193	0	14	0	498	61	199	0	571
35_slice012_frame024	val	scaled_masks	baseModel	63407	0	25	11	1175	261	163	2	492
26_slice001_frame000	test	scaled_masks	baseModel	64572	0	4	0	442	19	141	18	340
32_slice012_frame014	train	scaled_masks	baseModel	63498	0	31	0	1219	155	57	4	572
21_slice014_frame000	train	scaled_masks	baseModel	63861	0	3	0	804	213	221	5	429
44_slice003_frame003	train	scaled_masks	baseModel	64541	0	24	0	352	35	73	2	509
44_slice004_frame019	train	scaled_masks	baseModel	64092	0	2	0	691	136	244	0	371
21_slice001_frame007	train	scaled_masks	baseModel	65102	0	0	0	0	0	434	0	0
35_slice009_frame002	val	scaled_masks	baseModel	63660	0	22	0	1051	185	112	0	506
55_slice005_frame020	train	scaled_masks	baseModel	63656	0	36	0	1085	58	32	10	659
28_slice008_frame019	test	scaled_masks	baseModel	63412	0	40	28	1267	98	76	40	575
55_slice015_frame015	train	scaled_masks	baseModel	65536	0	0	0	0	0	0	0	0
51_slice005_frame021	train	scaled_masks	baseModel	64066	0	15	0	880	59	81	11	424
30_slice005_frame018	val	scaled_masks	baseModel	64160	0	0	0	850	110	65	1	350
35_slice015_frame024	val	scaled_masks	baseModel	63884	0	19	4	875	167	187	5	395
36_slice009_frame007	val	scaled_masks	baseModel	63988	0	65	0	788	55	14	4	622
42_slice016_frame006	val	scaled_masks	baseModel	65536	0	0	0	0	0	0	0	0
27_slice003_frame016	test	scaled_masks	baseModel	64407	0	5	1	662	123	80	0	258
28_slice011_frame015	test	scaled_masks	baseModel	63595	0	25	0	1191	184	64	0	477
22_slice004_frame005	train	scaled_masks	baseModel	64542	0	14	0	396	84	67	10	423
51_slice001_frame008	train	scaled_masks	baseModel	65065	0	0	23	109	66	150	0	123
51_slice005_frame018	train	scaled_masks	baseModel	64104	0	15	0	873	52	48	8	436
30_slice007_frame007	val	scaled_masks	baseModel	64125	0	8	0	559	110	158	19	557
53_slice004_frame024	train	scaled_masks	baseModel	63680	0	9	0	1019	155	169	0	504
26_slice011_frame001	test	scaled_masks	baseModel	62807	0	10	0	1527	176	231	55	730
23_slice004_frame015	train	scaled_masks	baseModel	64323	0	0	0	597	87	182	5	342
19_slice004_frame010	val	scaled_masks	baseModel	64150	0	14	0	775	74	88	3	432
42_slice012_frame011	val	scaled_masks	baseModel	62278	0	0	300	1435	348	627	6	542
32_slice007_frame011	train	scaled_masks	baseModel	63590	0	3	159	1006	178	271	4	325
28_slice012_frame016	test	scaled_masks	baseModel	63555	0	0	0	1043	181	244	0	513
43_slice008_frame013	train	scaled_masks	baseModel	63173	0	67	0	1466	120	70	4	636
52_slice007_frame017	train	scaled_masks	baseModel	63260	0	1	0	1376	148	156	0	595
55_slice013_frame003	train	scaled_masks	baseModel	65536	0	0	0	0	0	0	0	0
21_slice001_frame006	train	scaled_masks	baseModel	65106	0	0	93	0	0	337	0	0
53_slice013_frame009	train	scaled_masks	baseModel	63703	0	64	0	873	189	103	8	596
28_slice012_frame017	test	scaled_masks	baseModel	63558	0	0	0	1061	223	186	0	508
44_slice003_frame001	train	scaled_masks	baseModel	64441	0	25	0	531	83	119	13	324
32_slice001_frame016	train	scaled_masks	baseModel	64989	0	0	281	0	0	266	0	0
19_slice007_frame002	val	scaled_masks	baseModel	63292	0	48	0	1206	102	80	4	804
53_slice011_frame015	train	scaled_masks	baseModel	63226	0	41	0	1254	131	167	0	717
51_slice004_frame016	train	scaled_masks	baseModel	64224	0	11	0	708	86	182	27	298
31_slice012_frame011	train	scaled_masks	baseModel	63721	0	0	1002	52	0	752	0	9
31_slice001_frame018	train	scaled_masks	baseModel	65146	0	0	256	0	0	134	0	0
32_slice011_frame016	train	scaled_masks	baseModel	63360	0	13	0	1363	107	92	0	601
50_slice016_frame020	train	scaled_masks	baseModel	63938	0	1	26	815	171	261	0	324
21_slice002_frame005	train	scaled_masks	baseModel	64747	0	12	0	210	31	121	7	408
31_slice012_frame001	train	scaled_masks	baseModel	63692	0	0	1022	0	0	822	0	0
30_slice008_frame007	val	scaled_masks	baseModel	63786	0	0	709	439	45	470	0	87
21_slice002_frame016	train	scaled_masks	baseModel	64465	0	0	98	289	131	426	0	127
55_slice003_frame012	train	scaled_masks	baseModel	63917	0	1	547	367	121	430	0	153
17_slice005_frame014	train	scaled_masks	baseModel	63941	0	18	0	916	124	56	0	481
21_slice014_frame014	train	scaled_masks	baseModel	63878	0	7	0	851	159	134	0	507
35_slice006_frame000	val	scaled_masks	baseModel	64002	0	26	0	857	117	77	2	455
52_slice002_frame021	train	scaled_masks	baseModel	64625	0	28	0	381	49	86	15	352
19_slice009_frame014	val	scaled_masks	baseModel	62967	0	116	0	1477	56	75	34	811
43_slice004_frame012	train	scaled_masks	baseModel	63917	0	74	0	857	76	162	20	430
36_slice008_frame015	val	scaled_masks	baseModel	63856	0	15	0	996	72	100	13	484
22_slice002_frame024	train	scaled_masks	baseModel	64938	0	14	24	237	31	158	14	120
30_slice012_frame018	val	scaled_masks	baseModel	63623	0	0	7	842	337	333	13	381
36_slice007_frame000	val	scaled_masks	baseModel	63761	0	15	0	1096	114	95	2	453
35_slice004_frame023	val	scaled_masks	baseModel	64507	0	9	6	487	211	131	0	185
20_slice001_frame019	train	scaled_masks	baseModel	65007	0	0	265	0	0	264	0	0
50_slice010_frame007	train	scaled_masks	baseModel	63910	0	3	0	427	50	116	12	1018
28_slice002_frame006	test	scaled_masks	baseModel	64680	0	0	0	260	45	162	1	388
53_slice009_frame021	train	scaled_masks	baseModel	63182	0	7	0	1490	134	157	1	565
23_slice000_frame008	train	scaled_masks	baseModel	65536	0	0	0	0	0	0	0	0
55_slice014_frame007	train	scaled_masks	baseModel	65536	0	0	0	0	0	0	0	0
36_slice003_frame018	val	scaled_masks	baseModel	64405	0	25	0	642	89	92	2	281
27_slice012_frame017	test	scaled_masks	baseModel	63593	0	5	0	1111	171	174	2	480
28_slice009_frame017	test	scaled_masks	baseModel	63366	0	16	0	1351	187	77	9	530
43_slice003_frame012	train	scaled_masks	baseModel	64318	0	39	0	602	75	73	1	428
51_slice007_frame022	train	scaled_masks	baseModel	63803	0	30	0	1083	138	36	2	444
42_slice000_frame010	val	scaled_masks	baseModel	64702	0	0	402	0	0	432	0	0
36_slice001_frame002	val	scaled_masks	baseModel	64851	10	88	0	268	36	76	102	105
31_slice003_frame000	train	scaled_masks	baseModel	64577	0	4	0	514	46	51	22	322
22_slice013_frame005	train	scaled_masks	baseModel	64075	0	0	71	558	261	168	0	403
36_slice007_frame009	val	scaled_masks	baseModel	64107	0	24	0	639	92	48	16	610
28_slice005_frame002	test	scaled_masks	baseModel	63758	0	12	0	1014	222	204	2	324
52_slice005_frame005	train	scaled_masks	baseModel	63973	0	42	0	668	205	141	0	507
43_slice000_frame008	train	scaled_masks	baseModel	65536	0	0	0	0	0	0	0	0
51_slice002_frame023	train	scaled_masks	baseModel	64676	0	25	0	456	58	54	1	266
22_slice009_frame008	train	scaled_masks	baseModel	64102	0	29	0	668	110	13	9	605
51_slice004_frame011	train	scaled_masks	baseModel	64403	0	0	0	334	65	166	8	560
26_slice003_frame010	test	scaled_masks	baseModel	64383	0	29	0	410	121	55	4	534
55_slice000_frame006	train	scaled_masks	baseModel	64772	0	20	0	186	11	50	41	456
21_slice000_frame003	train	scaled_masks	baseModel	65536	0	0	0	0	0	0	0	0
23_slice002_frame005	train	scaled_masks	baseModel	64963	0	0	185	0	0	388	0	0
27_slice013_frame003	test	scaled_masks	baseModel	65536	0	0	0	0	0	0	0	0
27_slice005_frame006	test	scaled_masks	baseModel	64022	0	1	0	596	83	113	16	705
20_slice007_frame021	train	scaled_masks	baseModel	63626	0	0	0	1155	77	189	6	483
28_slice007_frame013	test	scaled_masks	baseModel	63571	0	48	0	1268	144	49	8	448
50_slice005_frame016	train	scaled_masks	baseModel	64270	0	30	0	620	77	96	1	442
53_slice001_frame013	train	scaled_masks	baseModel	64514	0	20	1	491	75	185	10	240
52_slice000_frame011	train	scaled_masks	baseModel	65536	0	0	0	0	0	0	0	0
26_slice009_frame019	test	scaled_masks	baseModel	62973	0	53	0	1532	116	81	21	760
51_slice000_frame023	train	scaled_masks	baseModel	65160	0	0	130	0	0	246	0	0
42_slice006_frame010	val	scaled_masks	baseModel	63170	0	0	0	1423	197	273	0	473
50_slice016_frame021	train	scaled_masks	baseModel	63933	0	8	347	518	114	380	1	235
55_slice015_frame001	train	scaled_masks	baseModel	65536	0	0	0	0	0	0	0	0
53_slice007_frame020	train	scaled_masks	baseModel	63360	0	23	0	1318	130	96	0	609
50_slice007_frame008	train	scaled_masks	baseModel	64155	0	0	1	245	30	435	18	652
23_slice016_frame012	train	scaled_masks	baseModel	65536	0	0	0	0	0	0	0	0
55_slice006_frame009	train	scaled_masks	baseModel	63846	0	40	0	734	63	28	11	814
55_slice016_frame005	train	scaled_masks	baseModel	65536	0	0	0	0	0	0	0	0
53_slice012_frame009	train	scaled_masks	baseModel	63619	0	115	0	859	80	40	17	806
53_slice013_frame022	train	scaled_masks	baseModel	63120	0	5	0	1265	224	148	2	772
17_slice010_frame004	train	scaled_masks	baseModel	63865	0	5	0	714	193	75	1	683
35_slice010_frame024	val	scaled_masks	baseModel	63538	0	28	5	1196	173	68	4	524
22_slice015_frame009	train	scaled_masks	baseModel	65536	0	0	0	0	0	0	0	0
27_slice004_frame014	test	scaled_masks	baseModel	64110	0	7	0	843	194	191	0	191
50_slice002_frame001	train	scaled_masks	baseModel	64900	0	63	0	233	21	32	15	272
50_slice015_frame000	train	scaled_masks	baseModel	63553	0	1	0	898	171	304	0	609
51_slice005_frame003	train	scaled_masks	baseModel	64088	0	39	0	817	102	36	0	454
27_slice011_frame007	test	scaled_masks	baseModel	65536	0	0	0	0	0	0	0	0
30_slice007_frame011	val	scaled_masks	baseModel	63983	0	5	0	702	51	186	38	571
51_slice008_frame005	train	scaled_masks	baseModel	63805	0	12	0	904	181	77	0	557
42_slice016_frame004	val	scaled_masks	baseModel	65536	0	0	0	0	0	0	0	0
23_slice014_frame000	train	scaled_masks	baseModel	63612	0	2	12	1148	111	226	1	424
42_slice001_frame014	val	scaled_masks	baseModel	64523	0	0	434	0	0	547	0	32
44_slice001_frame013	train	scaled_masks	baseModel	65187	0	0	213	0	0	136	0	0
42_slice000_frame003	val	scaled_masks	baseModel	65536	0	0	0	0	0	0	0	0
43_slice000_frame014	train	scaled_masks	baseModel	65536	0	0	0	0	0	0	0	0
32_slice001_frame011	train	scaled_masks	baseModel	65002	0	0	289	0	0	245	0	0
42_slice003_frame001	val	scaled_masks	baseModel	63965	0	2	4	534	53	604	68	306
42_slice002_frame008	val	scaled_masks	baseModel	64507	0	0	49	468	24	322	19	147
22_slice003_frame003	train	scaled_masks	baseModel	64656	0	17	0	461	10	70	33	289
26_slice012_frame004	test	scaled_masks	baseModel	63131	0	1	0	1154	495	284	0	471
31_slice001_frame004	train	scaled_masks	baseModel	65201	0	0	90	39	61	144	0	1
30_slice010_frame000	val	scaled_masks	baseModel	63516	0	27	0	1212	135	84	2	560
21_slice014_frame009	train	scaled_masks	baseModel	64057	0	21	0	686	57	156	4	555
23_slice004_frame017	train	scaled_masks	baseModel	64258	0	7	0	661	73	179	6	352
26_slice000_frame012	test	scaled_masks	baseModel	65536	0	0	0	0	0	0	0	0
43_slice000_frame013	train	scaled_masks	baseModel	65536	0	0	0	0	0	0	0	0
31_slice010_frame004	train	scaled_masks	baseModel	63736	0	1	0	710	219	188	0	682
55_slice015_frame007	train	scaled_masks	baseModel	65536	0	0	0	0	0	0	0	0
31_slice000_frame016	train	scaled_masks	baseModel	65536	0	0	0	0	0	0	0	0
43_slice013_frame004	train	scaled_masks	baseModel	63551	0	27	0	862	141	63	5	887
50_slice000_frame003	train	scaled_masks	baseModel	65536	0	0	0	0	0	0	0	0
32_slice004_frame005	train	scaled_masks	baseModel	64447	0	5	0	330	179	161	0	414
19_slice009_frame019	val	scaled_masks	baseModel	62973	0	42	0	1480	71	157	26	787
30_slice008_frame005	val	scaled_masks	baseModel	63828	0	7	36	896	203	263	0	303
35_slice004_frame013	val	scaled_masks	baseModel	64616	0	10	53	315	169	222	0	151
44_slice012_frame004	train	scaled_masks	baseModel	64722	317	497	0	0	0	0	0	0
50_slice014_frame024	train	scaled_masks	baseModel	63512	0	1	0	1030	95	163	7	728
21_slice003_frame012	train	scaled_masks	baseModel	64218	0	19	0	704	88	155	12	340
32_slice002_frame006	train	scaled_masks	baseModel	64988	0	0	171	0	0	377	0	0
20_slice009_frame019	train	scaled_masks	baseModel	63369	0	31	0	1312	115	169	9	531
51_slice007_frame021	train	scaled_masks	baseModel	63812	0	35	0	1055	102	51	1	480
28_slice008_frame015	test	scaled_masks	baseModel	63475	0	31	0	1288	181	77	2	482
30_slice014_frame016	val	scaled_masks	baseModel	65536	0	0	0	0	0	0	0	0
50_slice007_frame015	train	scaled_masks	baseModel	64080	0	9	0	775	127	87	0	458
51_slice001_frame021	train	scaled_masks	baseModel	64952	0	24	0	275	19	37	16	213
20_slice001_frame010	train	scaled_masks	baseModel	64999	0	0	0	0	0	537	0	0
51_slice006_frame012	train	scaled_masks	baseModel	64115	0	0	0	643	67	138	6	567
55_slice015_frame018	train	scaled_masks	baseModel	65536	0	0	0	0	0	0	0	0
42_slice011_frame004	val	scaled_masks	baseModel	63094	0	22	0	1031	176	231	8	974
21_slice008_frame017	train	scaled_masks	baseModel	63485	0	51	0	1188	94	100	2	616
20_slice007_frame002	train	scaled_masks	baseModel	63641	0	0	0	1047	55	260	8	525
30_slice000_frame018	val	scaled_masks	baseModel	65536	0	0	0	0	0	0	0	0
27_slice009_frame016	test	scaled_masks	baseModel	63324	0	3	0	1405	148	88	0	568
22_slice013_frame024	train	scaled_masks	baseModel	63581	0	3	0	1177	139	93	0	543
23_slice006_frame004	train	scaled_masks	baseModel	63949	0	10	0	682	251	115	0	529
22_slice015_frame004	train	scaled_masks	baseModel	64172	0	0	849	0	0	515	0	0
17_slice005_frame002	train	scaled_masks	baseModel	63779	0	6	0	1023	94	127	3	504
26_slice010_frame015	test	scaled_masks	baseModel	63070	0	56	0	1348	98	141	73	750
32_slice008_frame014	train	scaled_masks	baseModel	63415	0	26	0	1333	125	161	2	474
26_slice014_frame018	test	scaled_masks	baseModel	65397	9	130	0	0	0	0	0	0
43_slice016_frame016	train	scaled_masks	baseModel	63350	1312	874	0	0	0	0	0	0
23_slice007_frame012	train	scaled_masks	baseModel	63608	0	1	1	1078	251	165	0	432
51_slice002_frame010	train	scaled_masks	baseModel	64843	0	3	0	159	70	101	1	359
51_slice002_frame009	train	scaled_masks	baseModel	64866	0	32	0	171	71	45	0	351
21_slice015_frame003	train	scaled_masks	baseModel	65536	0	0	0	0	0	0	0	0
35_slice002_frame020	val	scaled_masks	baseModel	65050	0	28	2	195	62	55	1	143
51_slice001_frame010	train	scaled_masks	baseModel	65109	0	0	187	0	0	240	0	0
36_slice009_frame001	val	scaled_masks	baseModel	63673	0	40	0	1210	81	60	1	471
50_slice008_frame010	train	scaled_masks	baseModel	64029	0	35	0	427	24	59	34	928
22_slice004_frame001	train	scaled_masks	baseModel	64424	0	8	0	615	77	56	1	355
22_slice000_frame011	train	scaled_masks	baseModel	65536	0	0	0	0	0	0	0	0
21_slice008_frame019	train	scaled_masks	baseModel	63478	0	78	0	1240	138	104	3	495
23_slice009_frame003	train	scaled_masks	baseModel	63516	0	60	0	1124	98	99	14	625
20_slice005_frame006	train	scaled_masks	baseModel	64306	0	3	1	368	91	236	6	525
27_slice006_frame015	test	scaled_masks	baseModel	63603	0	52	2	1200	197	99	2	381
31_slice004_frame012	train	scaled_masks	baseModel	64466	0	51	238	470	6	136	28	141
51_slice012_frame002	train	scaled_masks	baseModel	63581	0	0	962	116	238	541	0	98
55_slice011_frame014	train	scaled_masks	baseModel	65536	0	0	0	0	0	0	0	0
44_slice001_frame018	train	scaled_masks	baseModel	65186	0	0	185	0	0	165	0	0
23_slice016_frame013	train	scaled_masks	baseModel	65536	0	0	0	0	0	0	0	0
20_slice006_frame008	train	scaled_masks	baseModel	64110	0	9	1	511	106	236	0	563
17_slice011_frame012	train	scaled_masks	baseModel	63946	0	0	13	560	251	346	0	420
19_slice013_frame019	val	scaled_masks	baseModel	62889	0	3	435	840	266	541	21	541
43_slice016_frame019	train	scaled_masks	baseModel	63343	0	31	218	1015	89	330	2	508
36_slice000_frame019	val	scaled_masks	baseModel	64983	0	7	33	206	47	152	11	97
55_slice004_frame017	train	scaled_masks	baseModel	63840	0	15	0	960	78	89	3	551
42_slice007_frame001	val	scaled_masks	baseModel	62764	0	10	0	1527	85	320	110	720
30_slice004_frame000	val	scaled_masks	baseModel	64375	0	1	0	555	136	178	9	282
36_slice001_frame023	val	scaled_masks	baseModel	64980	0	0	314	0	0	242	0	0
17_slice006_frame014	train	scaled_masks	baseModel	63781	0	11	0	1029	159	50	4	502
22_slice006_frame003	train	scaled_masks	baseModel	64109	0	18	0	848	106	54	0	401
26_slice012_frame017	test	scaled_masks	baseModel	62945	0	5	0	1416	100	188	38	844
17_slice001_frame002	train	scaled_masks	baseModel	64660	0	6	69	300	95	253	2	151
42_slice011_frame017	val	scaled_masks	baseModel	62338	0	1	4	1808	251	391	0	743
42_slice015_frame014	val	scaled_masks	baseModel	62843	0	0	1165	338	181	779	4	226
26_slice004_frame017	test	scaled_masks	baseModel	63806	28	58	0	1023	174	65	39	343
22_slice002_frame022	train	scaled_masks	baseModel	64866	0	8	331	20	0	259	12	40
22_slice002_frame018	train	scaled_masks	baseModel	64882	0	10	40	260	59	164	2	119
30_slice006_frame009	val	scaled_masks	baseModel	64133	0	9	3	620	205	220	2	344
53_slice003_frame023	train	scaled_masks	baseModel	63895	0	2	3	829	177	306	0	324
23_slice005_frame007	train	scaled_masks	baseModel	64213	0	10	15	425	199	249	0	425
26_slice004_frame023	test	scaled_masks	baseModel	63809	0	30	0	1030	137	102	8	420
55_slice011_frame006	train	scaled_masks	baseModel	65536	0	0	0	0	0	0	0	0
22_slice014_frame012	train	scaled_masks	baseModel	64141	0	7	27	687	117	247	1	309
23_slice012_frame011	train	scaled_masks	baseModel	63383	0	1	0	1285	196	91	0	580
50_slice013_frame018	train	scaled_masks	baseModel	63557	0	22	0	1058	121	42	0	736
51_slice014_frame017	train	scaled_masks	baseModel	65536	0	0	0	0	0	0	0	0
36_slice003_frame021	val	scaled_masks	baseModel	64475	0	16	0	576	105	136	0	228
28_slice012_frame007	test	scaled_masks	baseModel	65536	0	0	0	0	0	0	0	0
27_slice003_frame006	test	scaled_masks	baseModel	64448	0	1	0	271	35	153	60	568
23_slice015_frame007	train	scaled_masks	baseModel	65536	0	0	0	0	0	0	0	0
50_slice009_frame013	train	scaled_masks	baseModel	63880	0	27	0	765	111	69	4	680
50_slice005_frame012	train	scaled_masks	baseModel	64510	1	11	0	291	9	127	115	472
36_slice008_frame022	val	scaled_masks	baseModel	63664	0	8	0	1223	89	104	4	444
44_slice009_frame011	train	scaled_masks	baseModel	63743	0	5	98	942	207	136	3	402
53_slice005_frame000	train	scaled_masks	baseModel	63525	0	11	0	1159	137	140	2	562
44_slice005_frame019	train	scaled_masks	baseModel	63925	0	7	0	895	133	147	0	429
51_slice005_frame014	train	scaled_masks	baseModel	64135	0	4	0	841	92	129	10	325
55_slice016_frame015	train	scaled_masks	baseModel	65532	0	4	0	0	0	0	0	0
19_slice000_frame019	val	scaled_masks	baseModel	65536	0	0	0	0	0	0	0	0
53_slice014_frame024	train	scaled_masks	baseModel	63153	0	26	5	1036	385	217	6	708
50_slice001_frame013	train	scaled_masks	baseModel	65536	0	0	0	0	0	0	0	0
23_slice015_frame016	train	scaled_masks	baseModel	65148	197	191	0	0	0	0	0	0
43_slice014_frame003	train	scaled_masks	baseModel	63457	0	8	0	963	99	138	22	849
19_slice011_frame006	val	scaled_masks	baseModel	63296	0	0	274	589	86	934	0	357
43_slice003_frame008	train	scaled_masks	baseModel	64505	0	2	472	24	0	493	0	40
17_slice006_frame007	train	scaled_masks	baseModel	63990	0	53	0	612	127	65	10	679
44_slice011_frame012	train	scaled_masks	baseModel	63701	0	20	0	1026	202	104	1	482
28_slice010_frame009	test	scaled_masks	baseModel	64007	0	59	0	718	56	98	48	550
28_slice004_frame001	test	scaled_masks	baseModel	64014	0	1	2	845	175	227	0	272
43_slice006_frame019	train	scaled_masks	baseModel	63507	0	48	0	1213	92	112	10	554
36_slice006_frame021	val	scaled_masks	baseModel	63876	0	4	0	1023	111	125	4	393
19_slice003_frame002	val	scaled_masks	baseModel	64412	0	12	0	486	61	112	2	451
19_slice001_frame011	val	scaled_masks	baseModel	64857	0	0	326	0	0	353	0	0
28_slice004_frame000	test	scaled_masks	baseModel	64022	0	0	5	854	185	212	0	258
53_slice006_frame004	train	scaled_masks	baseModel	63588	0	19	0	1007	164	54	0	704
43_slice009_frame008	train	scaled_masks	baseModel	63325	0	32	0	1218	133	170	0	658
35_slice004_frame007	val	scaled_masks	baseModel	64551	0	0	0	262	178	264	0	281
28_slice011_frame014	test	scaled_masks	baseModel	63595	0	41	0	1205	142	56	0	497
55_slice008_frame005	train	scaled_masks	baseModel	63980	0	10	0	725	74	31	2	714
23_slice006_frame016	train	scaled_masks	baseModel	63827	0	0	0	915	162	215	0	417
53_slice014_frame022	train	scaled_masks	baseModel	63185	0	0	159	764	385	502	0	541
27_slice010_frame011	test	scaled_masks	baseModel	63390	0	20	0	1281	224	77	0	544
23_slice006_frame009	train	scaled_masks	baseModel	63999	0	2	0	753	200	144	0	438
36_slice001_frame017	val	scaled_masks	baseModel	64886	0	0	49	294	62	183	2	60
30_slice003_frame003	val	scaled_masks	baseModel	64791	0	51	4	344	22	90	50	184
26_slice013_frame000	test	scaled_masks	baseModel	62837	0	0	1	1349	257	323	62	707
51_slice002_frame022	train	scaled_masks	baseModel	64662	0	27	0	439	70	74	1	263
26_slice004_frame007	test	scaled_masks	baseModel	64171	0	54	0	592	91	13	8	607
21_slice016_frame011	train	scaled_masks	baseModel	65536	0	0	0	0	0	0	0	0
50_slice011_frame018	train	scaled_masks	baseModel	63514	0	23	0	1051	91	72	0	785
19_slice005_frame001	val	scaled_masks	baseModel	63787	0	9	0	941	75	77	10	637
31_slice004_frame015	train	scaled_masks	baseModel	64355	0	26	13	682	60	81	10	309
53_slice000_frame003	train	scaled_masks	baseModel	64792	0	9	0	288	52	164	6	225
51_slice010_frame023	train	scaled_masks	baseModel	63538	0	1	106	1040	236	218	0	397
55_slice001_frame008	train	scaled_masks	baseModel	64512	0	3	0	275	29	99	16	602
28_slice013_frame009	test	scaled_masks	baseModel	65536	0	0	0	0	0	0	0	0
50_slice005_frame021	train	scaled_masks	baseModel	64297	0	28	0	602	52	73	2	482
20_slice003_frame021	train	scaled_masks	baseModel	64439	0	0	324	166	49	518	0	40
36_slice004_frame002	val	scaled_masks	baseModel	64229	0	23	0	724	162	116	0	282
42_slice015_frame017	val	scaled_masks	baseModel	62727	0	0	1636	0	6	998	0	169
21_slice015_frame005	train	scaled_masks	baseModel	65536	0	0	0	0	0	0	0	0
51_slice003_frame004	train	scaled_masks	baseModel	64427	0	1	0	467	34	171	3	433
55_slice013_frame024	train	scaled_masks	baseModel	65536	0	0	0	0	0	0	0	0
35_slice013_frame018	val	scaled_masks	baseModel	63671	0	30	0	957	265	153	0	460
