image	set	methodA	methodB	bg_bg	bg_lv	bg_my	lv_bg	lv_lv	lv_my	my_bg	my_lv	my_my
27_slice005_frame001	test	scaled_masks	doubleTransferLearn_esed	63716	0	22	0	1168	72	80	12	466
36_slice009_frame001	val	scaled_masks	doubleTransferLearn_esed	63613	0	100	0	1268	23	12	30	490
32_slice014_frame019	train	scaled_masks	doubleTransferLearn_esed	63589	0	90	0	1239	22	12	10	574
43_slice007_frame003	train	scaled_masks	doubleTransferLearn_esed	63479	0	103	0	1041	78	2	2	831
31_slice000_frame012	train	scaled_masks	doubleTransferLearn_esed	65536	0	0	0	0	0	0	0	0
52_slice007_frame014	train	scaled_masks	doubleTransferLearn_esed	63389	0	82	0	1322	33	77	59	574
30_slice004_frame013	val	scaled_masks	doubleTransferLearn_esed	64412	0	40	17	497	215	174	12	169
19_slice008_frame003	val	scaled_masks	doubleTransferLearn_esed	63219	0	131	0	1134	5	21	99	927
21_slice004_frame013	train	scaled_masks	doubleTransferLearn_esed	64008	0	69	0	868	4	8	50	529
50_slice008_frame017	train	scaled_masks	doubleTransferLearn_esed	63756	0	53	0	1057	22	7	16	625
36_slice007_frame015	val	scaled_masks	doubleTransferLearn_esed	63914	0	64	0	942	23	24	78	491
23_slice005_frame017	train	scaled_masks	doubleTransferLearn_esed	64012	0	43	0	936	7	34	70	434
52_slice013_frame019	train	scaled_masks	doubleTransferLearn_esed	63370	0	47	0	1386	44	66	29	594
21_slice002_frame013	train	scaled_masks	doubleTransferLearn_esed	64501	0	57	0	477	7	27	75	392
26_slice000_frame008	test	scaled_masks	doubleTransferLearn_esed	65536	0	0	0	0	0	0	0	0
19_slice011_frame017	val	scaled_masks	doubleTransferLearn_esed	62776	0	99	0	1642	37	59	52	871
53_slice006_frame018	train	scaled_masks	doubleTransferLearn_esed	63411	0	58	0	1367	26	49	35	590
22_slice005_frame005	train	scaled_masks	doubleTransferLearn_esed	64361	0	57	0	570	26	4	36	482
30_slice001_frame002	val	scaled_masks	doubleTransferLearn_esed	65021	0	13	0	105	93	169	0	135
44_slice014_frame007	train	scaled_masks	doubleTransferLearn_esed	65536	0	0	0	0	0	0	0	0
44_slice013_frame001	train	scaled_masks	doubleTransferLearn_esed	63967	0	12	0	1034	41	77	43	362
42_slice002_frame014	val	scaled_masks	doubleTransferLearn_esed	64251	0	3	0	587	97	178	28	392
17_slice011_frame016	train	scaled_masks	doubleTransferLearn_esed	63562	0	87	0	1207	23	12	20	625
50_slice009_frame004	train	scaled_masks	doubleTransferLearn_esed	63785	0	33	0	811	96	24	0	787
36_slice008_frame019	val	scaled_masks	doubleTransferLearn_esed	63700	0	58	0	1203	16	50	37	472
20_slice000_frame002	train	scaled_masks	doubleTransferLearn_esed	65367	0	169	0	0	0	0	0	0
32_slice005_frame011	train	scaled_masks	doubleTransferLearn_esed	63960	0	40	0	1043	2	24	55	412
43_slice007_frame010	train	scaled_masks	doubleTransferLearn_esed	63371	0	83	0	1413	36	4	33	596
30_slice000_frame024	val	scaled_masks	doubleTransferLearn_esed	65536	0	0	0	0	0	0	0	0
31_slice002_frame012	train	scaled_masks	doubleTransferLearn_esed	64930	0	30	0	343	12	31	53	137
17_slice000_frame020	train	scaled_masks	doubleTransferLearn_esed	64964	0	36	0	219	17	54	54	192
36_slice005_frame019	val	scaled_masks	doubleTransferLearn_esed	64091	0	70	0	920	45	1	7	402
31_slice009_frame014	train	scaled_masks	doubleTransferLearn_esed	63599	0	77	0	1250	5	10	25	570
